run_id,duration_ms,success,compress_negotiated
176,12,1,0
177,12,1,0
178,12,1,0
179,12,1,0
180,12,1,0
181,14,1,0
182,13,1,0
183,12,1,0
184,12,1,0
185,12,1,0
186,12,1,0
187,12,1,0
188,12,1,0
189,12,1,0
190,12,1,0
191,12,1,0
192,13,1,0
193,12,1,0
194,12,1,0
195,14,1,0
196,14,1,0
197,15,1,0
198,13,1,0
199,16,1,0
200,14,1,0
201,13,1,0
202,13,1,0
203,13,1,0
204,13,1,0
205,13,1,0
206,13,1,0
207,13,1,0
208,13,1,0
209,12,1,0
210,12,1,0
211,12,1,0
212,13,1,0
213,12,1,0
214,12,1,0
215,13,1,0
216,12,1,0
217,13,1,0
218,12,1,0
219,13,1,0
220,12,1,0
221,12,1,0
222,12,1,0
223,12,1,0
224,12,1,0
225,12,1,0
226,12,1,0
227,12,1,0
228,13,1,0
229,13,1,0
230,13,1,0
231,13,1,0
232,13,1,0
233,13,1,0
234,13,1,0
235,13,1,0
236,12,1,0
237,12,1,0
238,12,1,0
239,13,1,0
240,12,1,0
241,12,1,0
242,13,1,0
243,12,1,0
244,13,1,0
245,12,1,0
246,13,1,0
247,13,1,0
248,13,1,0
249,12,1,0
250,13,1,0
251,12,1,0
252,13,1,0
253,12,1,0
254,13,1,0
255,12,1,0
256,13,1,0
257,14,1,0
258,13,1,0
259,13,1,0
260,12,1,0
261,12,1,0
262,13,1,0
263,13,1,0
264,12,1,0
265,12,1,0
266,12,1,0
267,12,1,0
268,12,1,0
269,12,1,0
270,13,1,0
271,12,1,0
272,13,1,0
273,13,1,0
274,14,1,0
275,13,1,0
276,12,1,0
277,12,1,0
278,12,1,0
279,12,1,0
280,12,1,0
281,12,1,0
282,12,1,0
283,12,1,0
284,12,1,0
285,12,1,0
286,13,1,0
287,12,1,0
288,12,1,0
289,12,1,0
290,12,1,0
291,12,1,0
292,12,1,0
293,12,1,0
294,12,1,0
295,12,1,0
296,12,1,0
297,12,1,0
298,12,1,0
299,12,1,0
300,12,1,0
301,12,1,0
302,12,1,0
303,11,1,0
304,13,1,0
305,12,1,0
306,12,1,0
307,12,1,0
308,12,1,0
309,12,1,0
310,12,1,0
311,11,1,0
312,12,1,0
313,13,1,0
314,12,1,0
315,12,1,0
316,12,1,0
317,12,1,0
318,12,1,0
319,12,1,0
320,12,1,0
321,12,1,0
322,12,1,0
323,14,1,0
324,12,1,0
325,12,1,0
326,15,1,0
327,12,1,0
328,12,1,0
329,13,1,0
330,12,1,0
331,12,1,0
332,13,1,0
333,12,1,0
334,14,1,0
335,12,1,0
336,13,1,0
337,13,1,0
338,13,1,0
339,13,1,0
340,12,1,0
341,14,1,0
342,13,1,0
343,14,1,0
344,13,1,0
345,12,1,0
346,13,1,0
347,13,1,0
348,14,1,0
349,13,1,0
350,13,1,0
351,12,1,0
352,13,1,0
353,12,1,0
354,15,1,0
355,16,1,0
356,12,1,0
357,13,1,0
358,13,1,0
359,13,1,0
360,13,1,0
361,12,1,0
362,14,1,0
363,13,1,0
364,13,1,0
365,12,1,0
366,13,1,0
367,13,1,0
368,13,1,0
369,13,1,0
370,13,1,0
371,13,1,0
372,13,1,0
373,12,1,0
374,12,1,0
375,13,1,0
376,12,1,0
377,12,1,0
378,13,1,0
379,13,1,0
380,12,1,0
381,12,1,0
382,12,1,0
383,12,1,0
384,12,1,0
385,12,1,0
386,12,1,0
387,12,1,0
388,12,1,0
389,12,1,0
390,12,1,0
391,12,1,0
392,13,1,0
393,13,1,0
394,12,1,0
395,12,1,0
396,12,1,0
397,12,1,0
398,12,1,0
399,12,1,0
400,13,1,0
401,12,1,0
402,12,1,0
403,12,1,0
404,11,1,0
405,12,1,0
406,12,1,0
407,12,1,0
408,11,1,0
409,13,1,0
410,12,1,0
411,12,1,0
412,12,1,0
413,12,1,0
414,12,1,0
415,12,1,0
416,12,1,0
417,12,1,0
418,12,1,0
419,12,1,0
420,13,1,0
421,12,1,0
422,12,1,0
423,12,1,0
424,12,1,0
425,12,1,0
426,13,1,0
427,13,1,0
428,12,1,0
429,13,1,0
430,13,1,0
431,12,1,0
432,13,1,0
433,12,1,0
434,13,1,0
435,12,1,0
436,12,1,0
437,12,1,0
438,12,1,0
439,13,1,0
440,12,1,0
441,15,1,0
442,13,1,0
443,13,1,0
444,13,1,0
445,15,1,0
446,13,1,0
447,12,1,0
448,13,1,0
449,13,1,0
450,12,1,0
451,13,1,0
452,13,1,0
453,12,1,0
454,12,1,0
455,13,1,0
456,13,1,0
457,13,1,0
458,15,1,0
459,12,1,0
460,13,1,0
461,13,1,0
462,12,1,0
463,12,1,0
464,13,1,0
465,13,1,0
466,13,1,0
467,13,1,0
468,13,1,0
469,14,1,0
470,14,1,0
471,14,1,0
472,13,1,0
473,13,1,0
474,13,1,0
475,15,1,0
476,13,1,0
477,13,1,0
478,13,1,0
479,13,1,0
480,12,1,0
481,12,1,0
482,13,1,0
483,13,1,0
484,13,1,0
485,12,1,0
486,12,1,0
487,12,1,0
488,12,1,0
489,12,1,0
490,13,1,0
491,13,1,0
492,12,1,0
493,12,1,0
494,12,1,0
495,12,1,0
496,12,1,0
497,13,1,0
498,16,1,0
499,12,1,0
500,12,1,0
