protocol,auth_mode,network,level,sig,kem,inter_block_var,intra_block_var,inter_over_intra_ratio,mean_lag1_autocorr,max_abs_lag1_autocorr
tls,single,unstable,L3,secp384r1,p384_mlkem768,345332.5488756154,50470728.6033806,0.006842234269875085,-0.018869495576564713,0.05993517847132528
tls,single,unstable,L3,secp384r1,x448_mlkem768,1874283.6649137284,80937896.47287956,0.02315705925890671,0.0506961027251971,0.1430777227735829
tls,single,unstable,L3,secp384r1,hqc192,308201.2521165376,110022027.35685523,0.0028012686143011186,0.08359380851837271,0.3059418145538793
tls,single,unstable,L3,secp384r1,mlkem768,136808.21793189077,35179738.1306727,0.003888835596891771,-0.057899921038183186,0.14348219354742003
tls,single,unstable,L3,mldsa65,P-384,155033119.6552727,19524305843.808865,0.007940518904769846,-0.026711584280524815,0.06351594718572046
tls,single,unstable,L3,mldsa65,x448,771787.6765762657,47675916.26667234,0.016188208575988728,0.01649020382524874,0.09586789422405964
tls,single,unstable,L3,mldsa65,p384_hqc192,974003.8336184837,266352033.05444565,0.003656828980987674,-0.05764039107087166,0.09369757945970202
tls,single,unstable,L3,mldsa65,x448_hqc192,1084301.3635816672,185524457.14706883,0.0058445198021634445,0.036079763529361174,0.31833117797122396
tls,single,unstable,L3,mldsa65,p384_mlkem768,990096.5540804414,117889382.90497625,0.008398521814967004,-0.047359769027107,0.10410259223221299
tls,single,unstable,L3,mldsa65,x448_mlkem768,1209584.5644558526,104743583.6938745,0.0115480540363313,0.021334005097272495,0.17348811665205568
tls,single,unstable,L3,mldsa65,hqc192,858245.1131883619,154164555.61661157,0.005567071560357315,-0.012681638778756665,0.04436812020879797
tls,single,unstable,L3,mldsa65,mlkem768,6292632.513069324,653671650.3859751,0.009626595415838667,-0.037582944836862475,0.09333175514629499
tls,single,unstable,L5,secp521r1,P-521,65412.45013625439,5903101.792253071,0.011081030352906727,-0.025193608791675908,0.12107613063689296
tls,single,unstable,L5,secp521r1,p521_hqc256,563267.7571202797,138674049.8945964,0.004061810825806336,-0.05038027571198876,0.11964083186591802
tls,single,unstable,L5,secp521r1,p521_mlkem1024,98889.66928508636,19298336.159637555,0.005124258820401003,0.03456443822806583,0.13273963654377213
tls,single,unstable,L5,secp521r1,hqc256,890010.9229520147,229623371.3165938,0.00387595965449401,-0.029643710683286358,0.0703829979541142
tls,single,unstable,L5,secp521r1,mlkem1024,75339.72120115621,91559473.2055803,0.000822850094735631,-0.02124682456193821,0.0432386570849949
tls,single,unstable,L5,mldsa87,P-521,1210286.0758995106,94857325.48028426,0.012759015392554623,0.025216884611651377,0.10522208027108323
tls,single,unstable,L5,mldsa87,p521_hqc256,6995785.958591148,248696454.75523746,0.028129817795256768,-0.045852581612567125,0.07826873491204189
tls,single,unstable,L5,mldsa87,p521_mlkem1024,144099.00090093055,38331823.15668826,0.0037592524705099425,-0.0019377701742333848,0.21111949700271654
tls,single,unstable,L5,mldsa87,hqc256,1411566.016266495,233239355.57762608,0.006052006158097541,-0.014120548959241577,0.0434605164099428
tls,single,unstable,L5,mldsa87,mlkem1024,1310137.4667696122,98646927.96088459,0.013281077209916836,-0.04171823047341165,0.10895691454250987
tls,mutual,none,L1,ed25519,P-256,1.0497775034666665,0.22600980480000002,4.6448316894730866,0.4500984009225301,0.6062985832185703
tls,mutual,none,L1,ed25519,x25519,0.616703208,0.3952774144000001,1.5601782078445003,0.31950652281224756,0.5891231451900865
tls,mutual,none,L1,ed25519,p256_hqc128,13.224547654400004,4.1302682496,3.2018616843302485,0.3812210326699245,0.5032960013409605
tls,mutual,none,L1,ed25519,x25519_hqc128,3.405807865599999,1.4163445184000003,2.4046464835034858,0.48636479529644866,0.6253700794816788
tls,mutual,none,L1,ed25519,p256_mlkem512,0.6658522597333333,0.47330984960000005,1.4067999224948586,-0.14902010050968645,0.2748025112051799
tls,mutual,none,L1,ed25519,x25519_mlkem512,0.15275714720000022,0.19220083519999998,0.7947787898062174,0.358064970072233,0.6742202625933356
tls,mutual,none,L1,ed25519,hqc128,6.175627967999996,1.9264853536000002,3.205644910022116,0.4434036972705751,0.5842052273837146
tls,mutual,none,L1,ed25519,mlkem512,0.3696436970666666,0.2459014272,1.5032189982615385,0.48860293076761824,0.5355212354879147
tls,mutual,none,L1,mldsa44,P-256,3.140616219733333,0.5523772096,5.685636853134451,0.29572837699908683,0.40545970128497066
tls,mutual,none,L1,mldsa44,x25519,13.8735414672,0.965591952,14.367913318316473,0.3216772046272104,0.4503113987140273
tls,mutual,none,L1,mldsa44,p256_hqc128,16.025898833066652,4.180772556800001,3.8332386216515477,0.2837869455328676,0.4056618619787108
tls,mutual,none,L1,mldsa44,x25519_hqc128,19.80970066080001,1.9009766944000004,10.420801432840548,0.23499395598577175,0.426646731016515
tls,mutual,none,L1,mldsa44,p256_mlkem512,12.10254079733334,4.013544873600001,3.015424314037334,0.3318962492165612,0.42574129304091096
tls,mutual,none,L1,mldsa44,x25519_mlkem512,10.500845845333332,1.2926188255999997,8.123698678501851,0.20771848244053462,0.3516400955100202
tls,mutual,none,L1,mldsa44,hqc128,14.630474117866665,2.8332974016,5.163762233221492,0.2261086648230069,0.35958821425784043
tls,mutual,none,L1,mldsa44,mlkem512,12.308124430399994,3.5044171008000005,3.5121745147260732,0.4292989481213901,0.7550828806059985
tls,mutual,none,L3,secp384r1,P-384,1.0875793338666668,0.225719712,4.818273620102204,0.408432351427294,0.536646152511006
tls,mutual,none,L3,secp384r1,x448,1.3372959616000004,0.6786504864,1.9705223651925468,0.2824199601623041,0.59447210797812
tls,mutual,none,L3,secp384r1,p384_hqc192,57.54765284053336,10.498323168,5.48160424475641,0.15091733625233592,0.4688582137733921
tls,mutual,none,L3,secp384r1,x448_hqc192,25.906907276799995,2.8780490848000007,9.001551576595261,0.2660418498403378,0.5048148221488276
tls,mutual,none,L3,secp384r1,p384_mlkem768,2.4815033706666654,1.3749481023999996,1.804797843885999,0.41385198556303493,0.5313350036476078
tls,mutual,none,L3,secp384r1,x448_mlkem768,2.5257268495999994,0.5454945312,4.630159800216159,0.23935628274840234,0.5149718383267434
tls,mutual,none,L3,secp384r1,hqc192,13.684986117866664,3.0273234079999995,4.520490305628644,0.08452128727561689,0.25640509058604394
tls,mutual,none,L3,secp384r1,mlkem768,1.6061058405333324,0.5047513632,3.1819742503537083,0.22334706988382008,0.4281911590923372
tls,mutual,none,L3,mldsa65,P-384,8.653393853866667,6.3608775392000005,1.360408811604789,0.28185593697368627,0.6753313565625149
tls,mutual,none,L3,mldsa65,x448,71.61082862239999,4.728256988800001,15.145291127793442,0.33024678857287315,0.5951783494458509
tls,mutual,none,L3,mldsa65,p384_hqc192,98.25412426666664,6.4473471136,15.23946555621457,0.16379542556297547,0.2555295711259119
tls,mutual,none,L3,mldsa65,x448_hqc192,78.07096620533329,11.3798277856,6.860469918896669,0.16273544236681511,0.35039041655558617
tls,mutual,none,L3,mldsa65,p384_mlkem768,13.557409064000014,1.4197833856000002,9.548927816387044,0.20752894292446705,0.3292323797132903
tls,mutual,none,L3,mldsa65,x448_mlkem768,12.01129801386666,1.0938238496,10.981016749871626,0.1695959726477934,0.33420866654189235
tls,mutual,none,L3,mldsa65,hqc192,13.056899816533333,10.386325072000002,1.2571241248488174,0.26533088407368477,0.5642169469933588
tls,mutual,none,L3,mldsa65,mlkem768,20.463890365333345,1.1845403424,17.27580702221708,0.342474303902069,0.4681267471613161
tls,mutual,none,L5,secp521r1,P-521,0.6941875498666668,0.2752853376,2.521701867301583,0.10854571907750465,0.4531618719905011
tls,mutual,none,L5,secp521r1,p521_hqc256,51.63375540266664,10.757672406400001,4.79971442260581,0.14493879763726406,0.5399066162431231
tls,mutual,none,L5,secp521r1,p521_mlkem1024,1.7458604266666653,0.6581561664000001,2.652653755743441,0.1593325502901387,0.31248145830627494
tls,mutual,none,L5,secp521r1,hqc256,119.76099468373341,28.4840222272,4.204497304786228,0.19074243954897824,0.45503504048533544
tls,mutual,none,L5,secp521r1,mlkem1024,1.5437054266666665,0.5275405024,2.9262311038559345,0.38708965875126805,0.5290405377295627
tls,mutual,none,L5,mldsa87,P-521,191.45324847359996,7.420956531199999,25.79899877713489,0.19695491818693214,0.367446673971426
tls,mutual,none,L5,mldsa87,p521_hqc256,118.97740053333342,18.6453658944,6.381070835894264,0.3030347659914062,0.5918184224443113
tls,mutual,none,L5,mldsa87,p521_mlkem1024,98.54740085066666,2.1150753024,46.59285687788222,0.2466971876459041,0.35685664139654966
tls,mutual,none,L5,mldsa87,hqc256,72.24643201919993,12.598645747199996,5.734460153009417,0.2608857125252938,0.5492705108226525
tls,mutual,none,L5,mldsa87,mlkem1024,9.10456962986666,2.7198875775999998,3.347406600496494,0.17869048842714622,0.5285506952862219
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,P-256,76.83562078453335,22362.440344032002,0.003435922895822903,-0.032330995026162074,0.04384258790135782
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,x25519,252.14823473706724,24296.9015340736,0.010377793826239878,-0.005220988926345852,0.021307381022025368
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,p256_hqc128,184.3360257898671,15159.229131897602,0.012159986776767738,-0.028621676506870093,0.04584519107261789
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,x25519_hqc128,638.3918681450671,22942.4700635488,0.02782576881986869,0.02098130361214564,0.21112785348816887
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,p256_mlkem512,20.05765357386669,20686.384107696,0.0009696065522830836,-0.02585662579386294,0.03567248388113637
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,x25519_mlkem512,158.6188356282667,16171.788727750401,0.009808366798416096,-0.02478118636607759,0.05257563185017836
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,hqc128,817.195164221333,21828.3583173376,0.03743731673912737,-0.018873222506141298,0.03544109548472303
tls,mutual,simple_loss1.3_delay62.51ms,L1,ed25519,mlkem512,45.94191584586668,9957.34744,0.004613870925233747,-0.016106596146388163,0.02607006124275073
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,P-256,121.48917395413308,20363.6086101568,0.00596599435198031,0.065923080236118,0.24869900474957152
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,x25519,167.06342207733348,25507.328427894397,0.006549624455951869,-0.03574870977743348,0.03851827171221125
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,p256_hqc128,1874.449115761067,22321.0266769248,0.08397683237836229,-0.039232783660103625,0.06639167437354075
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,x25519_hqc128,2447.2883371029343,24791.0911232192,0.0987164431343168,-0.007357270910992123,0.05447600312321697
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,p256_mlkem512,353.8625348138668,15693.846513072,0.02254785240311362,0.1268205357579763,0.3576873519072451
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,x25519_mlkem512,239.90259674026674,23181.1491241984,0.010349038154016126,0.00040205031445104435,0.059147486040492726
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,hqc128,784.0380847504005,15093.944831587201,0.05194388170212724,-0.02106011288186488,0.03982401761669785
tls,mutual,simple_loss1.3_delay62.51ms,L1,mldsa44,mlkem512,549.6361475989329,16203.603495059197,0.033920612027227647,-0.0314026643500016,0.06011539151806009
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,P-384,135.1954254778664,19680.868035203202,0.006869383262772867,-0.01671709505552798,0.038808168076252474
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,x448,209.24375513600015,19424.3433507424,0.010772243434834199,-0.0222797423695727,0.03449692645862328
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,p384_hqc192,2445.5086589888,17262.580237312,0.1416653029483382,0.009414019176395437,0.035283229241648145
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,x448_hqc192,2082.949584121066,19201.0095112608,0.10848125370176398,-0.025823783702685094,0.04871289318772775
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,p384_mlkem768,33.34352700320009,21136.3189344832,0.0015775465494514865,-0.029899397409753354,0.04060701964520529
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,x448_mlkem768,37.97700548853333,13826.338673833601,0.0027467145413127307,-0.020335560105710165,0.030428809795824546
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,hqc192,1816.2076302181342,10944.3374901728,0.1659495270361457,0.11723577518731683,0.44274498918965016
tls,mutual,simple_loss1.3_delay62.51ms,L3,secp384r1,mlkem768,41.85293970079998,10892.635792320001,0.0038423151658397462,-0.01565122319908511,0.02621461425361717
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,P-384,974.3690550970667,15830.2236611968,0.06155118689102604,0.0058847063152988165,0.1299024771500368
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,x448,2005.0211774821316,20262.5303134688,0.09895216177168972,-0.03569875284299551,0.05208231091560035
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,p384_hqc192,2843.9649024655982,22478.5984408608,0.126518782296317,-0.043911006692350235,0.05759657049080889
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,x448_hqc192,1186.6482725567987,13119.16053632,0.09045153988866886,-0.0339477942481101,0.062901602912878
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,p384_mlkem768,947.947021637867,17208.2358401952,0.055086821824212866,-0.03609166996616506,0.051524113968866164
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,x448_mlkem768,397.22935959253346,21817.481205376,0.018206930298381694,-0.02800067949842081,0.043352557006215604
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,hqc192,3988.826807059197,30629.7998957632,0.1302269952997944,-0.026775685268457895,0.054799696959533385
tls,mutual,simple_loss1.3_delay62.51ms,L3,mldsa65,mlkem768,481.5420430223997,20547.7264295456,0.023435295611586,-0.026526531554061695,0.049858616637527754
tls,mutual,simple_loss1.3_delay62.51ms,L5,secp521r1,P-521,58.47516223359982,12794.6444109824,0.004570284281086165,-0.02175918373536227,0.03641436360684979
tls,mutual,simple_loss1.3_delay62.51ms,L5,secp521r1,p521_mlkem1024,29.539752526399802,18467.0295902016,0.001599594151409887,-0.031006357822399133,0.040599774425692334
tls,mutual,simple_loss1.3_delay62.51ms,L5,secp521r1,hqc256,7787.643875244269,10725.019328675198,0.7261193324307261,-0.034479272161437154,0.08243213315209716
tls,mutual,simple_loss1.3_delay62.51ms,L5,secp521r1,mlkem1024,95.91851360640021,12989.140917020799,0.007384515590304348,-0.022856177687383933,0.03279782720748647
tls,mutual,simple_loss1.3_delay62.51ms,L5,mldsa87,P-521,1992.4280629221346,20954.977842672,0.09508137292633267,-0.0478569767202128,0.0837245471175619
tls,mutual,simple_loss1.3_delay62.51ms,L5,mldsa87,p521_hqc256,8710.856322437869,20110.962801795198,0.43313969640778693,0.0028220257249852313,0.08731314168205831
tls,mutual,simple_loss1.3_delay62.51ms,L5,mldsa87,p521_mlkem1024,2574.7182458730654,24976.2252388928,0.10308676436276418,-0.03679194599831655,0.05738428074384311
tls,mutual,simple_loss1.3_delay62.51ms,L5,mldsa87,hqc256,9316.87485830987,28000.124307695998,0.332744053416544,-0.017198839811495215,0.051030342813403004
tls,mutual,simple_loss1.3_delay62.51ms,L5,mldsa87,mlkem1024,1297.3323868970665,15547.147947244799,0.08344504029287085,-0.0273579088916672,0.0378828393300782
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,P-256,291.14632245919955,22227.1077662592,0.013098704767210438,0.04471655375687012,0.2361995188232612
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,x25519,120.83825355093316,31144.1743530752,0.0038799633016760805,-0.03441647334402311,0.04165643581198433
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,p256_hqc128,580.9093431509338,38316.9564975392,0.015160633731132614,-0.01278035807881777,0.08667545539817503
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,x25519_hqc128,97.64719406293325,32754.153152758397,0.0029812156524861907,0.0421789236620752,0.16593729891708933
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,p256_mlkem512,327.52833258400057,26801.7613207264,0.012220403303521534,-0.02507924611762464,0.041191154212947785
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,x25519_mlkem512,340.43107726933306,25301.0459281824,0.013455217552493856,0.041448665167342504,0.23186453813890145
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,hqc128,64.8790243690666,25568.0453415936,0.0025375042754450477,-0.032088893895456626,0.05048649702466082
tls,mutual,simple_loss1.5833_delay83.52ms,L1,ed25519,mlkem512,110.07828525440009,28934.0786230688,0.003804451031201525,-0.03673611349982567,0.05583731955864744
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,P-256,429.0850521274674,46571.407768096,0.009213486830033394,-0.035747147248937586,0.06531100213413307
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,x25519,767.9404238906668,40483.231517977605,0.01896934595128957,-0.00997956081929417,0.06324702100751751
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,p256_hqc128,414.31684248480065,43896.2116195488,0.009438555793281447,0.046344512441961215,0.1664981096472597
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,x25519_hqc128,251.54350887839928,47209.6731521888,0.005328219665226318,0.12230176434875507,0.3747189483323472
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,p256_mlkem512,1432.8221012922666,37589.4121901344,0.03811770436964483,-0.024412222437271848,0.05206152370807598
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,x25519_mlkem512,1106.3779407061318,37156.1494881248,0.029776442283389267,-0.027292029353879792,0.05961825064147159
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,hqc128,987.5805162810675,41724.5917968992,0.023669027634548614,-0.01712768956798904,0.03467401605138053
tls,mutual,simple_loss1.5833_delay83.52ms,L1,mldsa44,mlkem512,1870.7573428287994,35714.7931269184,0.052380461400987406,0.006791422728032211,0.10210046549100389
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,P-384,90.78707392853322,25506.3697911232,0.0035593882889649467,-0.03402969065826456,0.046498925097954814
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,x448,18.218242323199952,27543.568027859197,0.0006614336350603866,0.03987475847049919,0.13201357630187882
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,p384_hqc192,1987.2881457152002,37181.6607326752,0.0534480737695714,0.0004128979031281779,0.13775214216552373
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,x448_hqc192,2759.868220855464,42296.7150585984,0.06525017881487742,-0.018207728335319626,0.04984550004094436
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,p384_mlkem768,311.2733725098667,26982.7472585952,0.011536014829279934,-0.027509910295966764,0.042023766263801936
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,x448_mlkem768,152.5086368869331,20427.0455757248,0.007466015402059519,-0.02081477208822031,0.036804964377878654
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,hqc192,803.4976013029328,40916.50758275521,0.019637492268318065,0.08893900406615987,0.2946552000006955
tls,mutual,simple_loss1.5833_delay83.52ms,L3,secp384r1,mlkem768,49.5771766335999,45903.8161131424,0.0010800229878797768,-0.0235725718531637,0.06245706619094312
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,P-384,1260.818063135467,53554.9818111008,0.023542498204604495,-0.02414434482185783,0.06731150438876356
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,x448,288.9517697834669,33449.8812612224,0.008638349640972907,0.11165154847912641,0.36835625024472224
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,p384_hqc192,2797.725711144003,36998.7227618944,0.07561681869800725,-0.0556591921033671,0.10062184700455883
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,x448_hqc192,779.6266432527985,26165.167248412803,0.029796356195662812,0.049895728363319784,0.25217198168886645
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,p384_mlkem768,249.8995764367999,39546.723083776,0.006319096930165648,0.01542761882479035,0.1534892256698182
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,x448_mlkem768,1629.8863521877327,27658.587079321598,0.05892876405846072,-0.027714790288611464,0.055772674657216914
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,hqc192,2298.8561617125333,36375.9248245056,0.06319718805235292,-0.04594693733939574,0.05802600673230525
tls,mutual,simple_loss1.5833_delay83.52ms,L3,mldsa65,mlkem768,1185.078677411733,54120.621369433604,0.02189698949171794,0.00173980257839337,0.08679841121281241
tls,mutual,simple_loss1.5833_delay83.52ms,L5,secp521r1,P-521,671.1353112256,18199.075756547198,0.036877439283374384,0.012252835301056865,0.10952593044479915
tls,mutual,simple_loss1.5833_delay83.52ms,L5,secp521r1,p521_hqc256,21.35051900800022,20291.536241417598,0.0010521883978612276,0.014458200055685287,0.08944114854059206
tls,mutual,simple_loss1.5833_delay83.52ms,L5,secp521r1,p521_mlkem1024,246.87193436320032,39354.0907988,0.006273094597086411,-0.04838997338796329,0.05106290035177059
tls,mutual,simple_loss1.5833_delay83.52ms,L5,secp521r1,hqc256,10370.215367895467,44679.8903677184,0.23210028678557448,-0.0008717190060497848,0.0940322010987221
tls,mutual,simple_loss1.5833_delay83.52ms,L5,secp521r1,mlkem1024,116.04234578079972,23701.7235798688,0.004895945452648894,-0.03449371096574766,0.051520411728021215
tls,mutual,simple_loss1.5833_delay83.52ms,L5,mldsa87,P-521,58.24212965333329,25227.7480532096,0.002308653532233268,0.03244499271070177,0.17596382988486317
tls,mutual,simple_loss1.5833_delay83.52ms,L5,mldsa87,p521_hqc256,274.7042562133329,44180.2704654816,0.006217803859484327,-0.04142441440847781,0.06462780270289706
tls,mutual,simple_loss1.5833_delay83.52ms,L5,mldsa87,p521_mlkem1024,1692.390354929068,29877.0480840768,0.056645166221459486,-0.04043503418142397,0.05885515594025369
tls,mutual,simple_loss1.5833_delay83.52ms,L5,mldsa87,hqc256,8310.480727941864,53732.45742272,0.15466407319810943,0.005410962902964178,0.06231781355483444
tls,mutual,simple_loss1.5833_delay83.52ms,L5,mldsa87,mlkem1024,525.5537047183992,33580.1586627328,0.01565072130828428,-0.016478420703850388,0.06060785300058436
tls,mutual,stable,L1,ed25519,P-256,855.3459880554673,272529.5411765184,0.0031385441165860855,-0.09522888971102528,0.15704430445549047
tls,mutual,stable,L1,ed25519,x25519,2382.8578252090656,674957.3854748576,0.0035303826233898253,0.025218372114639356,0.09081964919491739
tls,mutual,stable,L1,ed25519,p256_hqc128,1639.9845432362667,600776.8644102272,0.00272977313273575,0.01250622643177469,0.16456335689048038
tls,mutual,stable,L1,ed25519,x25519_hqc128,3405.001694975998,355172.51320652803,0.009586895292756045,-0.011559894171195725,0.09061738991163244
tls,mutual,stable,L1,ed25519,p256_mlkem512,114.35472223306692,372020.4666788416,0.0003073882554203321,-0.030143625848161316,0.04681347820380205
tls,mutual,stable,L1,ed25519,x25519_mlkem512,2141.4138944954675,331690.686348448,0.006456056749950065,-0.01090290164368806,0.16909779107802364
tls,mutual,stable,L1,ed25519,hqc128,949.2935260773331,584340.8981707137,0.0016245543124725791,0.0166255903186651,0.07987727325579008
tls,mutual,stable,L1,ed25519,mlkem512,4319.474942073601,422572.3775598784,0.010221858245955824,-0.013758449331915156,0.09123082573306962
tls,mutual,stable,L1,mldsa44,P-256,25370.0235717648,7871938.361013773,0.003222843270395929,-0.029009204709314822,0.063089963762544
tls,mutual,stable,L1,mldsa44,x25519,4993.822994120534,510909.2644982112,0.00977438332230129,-0.03271049715457751,0.1020504938902683
tls,mutual,stable,L1,mldsa44,p256_hqc128,25658.39362211975,6199079.91244349,0.004139064826477771,0.06410391920061917,0.14326032948276807
tls,mutual,stable,L1,mldsa44,x25519_hqc128,11062.321404797329,2142639.098457914,0.0051629420058464486,-0.031900053214197685,0.12043573819989485
tls,mutual,stable,L1,mldsa44,p256_mlkem512,20573.557227687998,641251.4885794783,0.032083445565581806,0.018683329266461924,0.0608400010868154
tls,mutual,stable,L1,mldsa44,x25519_mlkem512,7779.94264077813,453383.1535855008,0.01715975236232715,-0.005892103550176086,0.20347974640136787
tls,mutual,stable,L1,mldsa44,hqc128,17051.149190297605,1126290.6478145984,0.015139208714360593,0.054868239685770516,0.20470543102859876
tls,mutual,stable,L1,mldsa44,mlkem512,8963.461508078932,860216.0802474113,0.010420011569070999,-0.060710516710138364,0.06524396254786106
tls,mutual,stable,L3,secp384r1,P-384,12478.235746545064,451914.8347537696,0.027611918854896538,-0.025277791393120422,0.03748028013614357
tls,mutual,stable,L3,secp384r1,x448,3276.6774625936,371091.9188333792,0.008829827049035881,-0.015382119182118629,0.1448629037860086
tls,mutual,stable,L3,secp384r1,p384_hqc192,4422.346800396801,518749.02913521597,0.008525021835258379,-0.11504405449182017,0.17207804732906432
tls,mutual,stable,L3,secp384r1,x448_hqc192,6622.213533582929,584694.4608713344,0.011325938548681047,0.0059525466451194765,0.06831738122812038
tls,mutual,stable,L3,secp384r1,p384_mlkem768,277.04330328480034,516720.244102976,0.0005361572464917573,-0.029633533395006104,0.05884909919344764
tls,mutual,stable,L3,secp384r1,x448_mlkem768,703.8655930597326,334315.0428063552,0.0021053961172409212,0.06845751278945691,0.2250624438239525
tls,mutual,stable,L3,secp384r1,hqc192,735.7928666922664,439876.6318294208,0.001672725517680145,-0.057009987135167216,0.14487316019704088
tls,mutual,stable,L3,secp384r1,mlkem768,1687.341007074134,400588.4198937888,0.004212156226386954,-0.008047892088472655,0.09169963381421907
tls,mutual,stable,L3,mldsa65,P-384,4098.086420507199,1007866.7855684832,0.004066099289298129,-0.019631383480800676,0.11528345319917295
tls,mutual,stable,L3,mldsa65,x448,2578.2790157376007,581377.5534214624,0.004434775647192057,0.04418745005669963,0.07871095849249063
tls,mutual,stable,L3,mldsa65,p384_hqc192,1060.2981745722666,1007110.5096335392,0.0010528121436823065,0.032576606965482674,0.11064363624111295
tls,mutual,stable,L3,mldsa65,x448_hqc192,73548.0740168811,6054311.338101981,0.0121480495319123,0.10083176804866525,0.20107702257529092
tls,mutual,stable,L3,mldsa65,p384_mlkem768,797.9790747605335,491937.41012726404,0.001622115046209022,-0.06205228559168422,0.08479641122984159
tls,mutual,stable,L3,mldsa65,x448_mlkem768,10281.341146463992,1848269.0558537117,0.005562686403206086,-0.019804681982179904,0.05882414539592925
tls,mutual,stable,L3,mldsa65,hqc192,510.86951093493263,1123060.0519209888,0.0004548906445929519,-0.05930183348736721,0.09662028421179059
tls,mutual,stable,L3,mldsa65,mlkem768,9339.59626220587,2294894.037691216,0.004069728758196607,-0.0097162663538159,0.048754631778196354
tls,mutual,stable,L5,secp521r1,P-521,2165.7794680426664,346509.6152241536,0.006250272352880151,-0.041563716677744875,0.07260677032724687
tls,mutual,stable,L5,secp521r1,p521_hqc256,1006.379825618665,700639.9542743776,0.0014363723043184554,-0.04835561023561364,0.13755976279483462
tls,mutual,stable,L5,secp521r1,p521_mlkem1024,3301.3960188432,487649.5004180672,0.0067700182528904005,0.04478012180639005,0.06843472505618348
tls,mutual,stable,L5,secp521r1,hqc256,17862.652019585596,706023.3332442144,0.02530037065135761,-0.006067611777228032,0.12319955849319228
tls,mutual,stable,L5,secp521r1,mlkem1024,33134.01152803414,665179.3519961344,0.04981214679710427,-0.030787109468182982,0.08734937824508156
tls,mutual,stable,L5,mldsa87,P-521,9603.99650447946,782762.9291673568,0.012269355313869367,0.014193083849984092,0.0719288265966728
