P-521,p521_mlkem1024,mlkem1024
5.34,12.5,3.96
6.25,12.21,3.06
5.72,18.94,3.1
1006.7,1013.14,3.07
7.03,11.87,3.08
5.59,12.73,4.5
5.25,11.89,1030.08
5.6,12.15,3.07
7.0,18.3,3.06
4.98,17.48,3.12
1004.59,14.42,3.67
7.02,1016.06,3.2
7.02,12.33,3.29
5.12,12.68,3.54
4.95,13.4,3.27
4.94,1020.81,4.02
5.13,11.85,4.45
4.97,1019.32,3.7
4.89,14.22,3.55
4.9,15.21,1009.41
7.2,14.34,3.17
5.18,11.98,3.16
5.07,11.9,3.17
1004.55,1025.66,3.6
4.96,12.02,3.46
4.96,11.82,3.2
5.36,12.46,3.12
7.0,12.01,3.04
1006.56,18.15,4.68
4.98,11.77,3.14
4.98,12.12,1013.01
7.05,16.25,3.56
5.39,1018.11,3.6
5.03,13.47,3.14
5.09,13.11,4.43
7.08,18.22,3.55
4.99,12.56,3.19
4.96,12.1,4.49
4.96,11.89,3.08
7.44,13.95,3.15
4.94,12.47,3.07
1004.11,1011.66,4.65
7.0,11.86,3.15
4.92,18.64,3.6
5.55,11.95,4.98
6.98,1036.95,3.53
4.96,1011.77,4.53
5.0,12.34,3.16
5.11,1013.04,3.11
7.05,11.88,4.56
1004.51,18.56,3.72
5.06,11.89,3.53
4.94,18.71,3.64
5.29,12.22,3.15
5.01,11.99,3.41
5.14,18.47,4.48
4.9,12.31,3.98
1004.71,12.38,3.11
4.9,11.81,3.14
6.41,12.22,3.12
1004.62,12.09,1002.85
5.0,11.92,3.09
7.0,11.95,5.61
5.19,11.88,3.07
4.99,11.97,3.46
4.98,11.89,3.16
7.24,12.16,3.13
4.97,1030.09,1007.87
5.22,11.85,1009.43
4.96,18.46,3.15
5.28,18.7,4.11
5.04,11.88,4.45
5.16,12.16,3.49
4.93,11.82,3.4
1004.61,1027.44,3.33
4.93,11.83,1008.58
5.29,11.88,3.08
4.94,11.88,3.61
5.15,11.92,3.61
5.1,12.18,3.12
5.01,11.78,4.59
5.25,12.11,1008.53
4.96,1013.12,3.06
5.37,11.81,3.21
4.96,1013.04,1009.53
5.39,12.06,3.1
1004.54,18.17,3.65
6.53,18.31,3.13
1004.53,1014.16,3.95
5.21,1023.12,1008.32
7.11,13.95,1008.28
4.89,12.34,3.38
4.87,11.95,3.21
6.12,14.51,3.42
4.97,1013.12,3.13
5.36,11.81,1008.52
7.02,11.89,4.46
7.02,18.83,3.17
5.59,12.32,3.19
6.97,12.42,3.15
4.9,12.47,3.05
7.17,12.45,4.9
5.19,1013.79,4.43
4.93,11.85,3.42
5.0,13.87,3.16
5.0,12.34,4.47
4.86,14.54,1008.63
5.14,12.18,3.17
6.99,18.44,3.12
6.78,11.8,3.15
5.01,11.91,3.21
4.95,11.83,3.16
4.94,14.62,3.2
5.5,1012.86,3.64
5.03,1019.28,3.13
1004.86,14.57,3.08
1004.65,1012.93,3.18
5.0,11.97,4.45
6.21,18.48,3.14
6.44,18.59,3.16
5.04,1025.87,3.15
1006.51,11.97,3.15
6.17,13.35,3.47
4.94,12.12,3.12
5.13,12.5,3.59
1005.52,11.96,3.08
5.04,12.43,3.14
7.01,13.34,3.19
