protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
tls,single,mldsa65,mlkem768,pq_pur,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,289.196,157.445,275.729,309.429,bootstrap_blocs,275.396,302.997,255.92,382.361,1280.987,252.01,1471.06
tls,single,mldsa65,p384_hqc192,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,480.232,170.286,462.416,498.048,bootstrap_blocs,465.306,495.158,442.775,724.808,1465.016,408.38,1569.55
tls,single,mldsa65,p384_mlkem768,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,301.198,147.394,287.199,314.384,bootstrap_blocs,288.278,314.117,273.315,393.245,1280.012,259.26,1808.83
tls,single,mldsa65,x448_hqc192,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,477.496,183.912,471.221,483.77,bootstrap_blocs,461.375,493.616,438.295,564.78,1470.325,405.51,1496.05
tls,single,mldsa65,x448_mlkem768,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,297.43,156.645,287.124,307.736,bootstrap_blocs,283.699,311.161,260.98,417.252,1285.554,254.06,1322.04
tls,single,mldsa65,x448,classique,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,287.04,126.623,277.404,296.675,bootstrap_blocs,275.941,298.139,258.21,415.387,769.926,252.59,1314.44
tls,single,mldsa87,P-521,classique,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,309.321,182.585,300.888,317.388,bootstrap_blocs,293.317,325.325,260.435,542.627,1310.533,253.45,1633.61
tls,single,mldsa87,hqc256,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,543.688,152.383,532.481,552.793,bootstrap_blocs,530.331,557.045,511.915,650.279,1539.159,464.79,1633.04
tls,single,mldsa87,mlkem1024,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,410.966,134.764,400.04,421.777,bootstrap_blocs,399.154,422.779,379.2,505.824,1393.627,376.63,1440.12
tls,single,mldsa87,p521_hqc256,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,550.219,152.132,540.735,559.702,bootstrap_blocs,536.884,563.554,512.305,711.411,1532.595,468.05,2227.02
tls,single,mldsa87,p521_mlkem1024,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,408.878,101.643,405.506,413.866,bootstrap_blocs,399.968,417.787,390.455,512.433,895.077,382.69,1437.79
tls,single,secp384r1,P-384,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,276.516,99.081,269.442,283.591,bootstrap_blocs,267.832,285.201,263.85,266.045,644.045,254.42,1303.06
tls,single,secp384r1,hqc192,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,373.779,133.03,364.2,381.851,bootstrap_blocs,362.119,385.44,358.805,463.506,1343.45,297.67,1648.96
tls,single,secp384r1,mlkem768,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,278.182,130.794,273.644,283.799,bootstrap_blocs,266.717,289.646,260.22,261.631,1304.45,253.04,1386.24
tls,single,secp384r1,p384_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,374.628,97.477,369.209,380.576,bootstrap_blocs,366.084,383.173,364.14,489.289,823.879,303.94,1386.75
tls,single,secp384r1,p384_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,304.86,154.513,291.669,321.954,bootstrap_blocs,291.317,318.404,277.3,283.443,1309.79,260.33,1327.16
tls,single,secp384r1,x448_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,385.517,147.064,366.535,404.499,bootstrap_blocs,372.626,398.408,359.49,519.294,1356.739,298.66,1399.86
tls,single,secp384r1,x448_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,291.558,146.449,290.36,293.256,bootstrap_blocs,278.722,304.395,265.15,268.412,1311.959,255.27,1319.04
tls,single,secp384r1,x448,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,289.05,146.447,280.492,301.295,bootstrap_blocs,276.213,301.886,262.495,267.75,1286.293,253.81,1324.22
tls,single,secp521r1,P-521,classique,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,279.073,111.224,270.184,288.308,bootstrap_blocs,269.324,288.823,264.06,266.522,655.113,254.34,1326.34
tls,single,secp521r1,hqc256,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,532.031,132.096,521.622,542.44,bootstrap_blocs,520.452,543.61,502.795,640.388,1481.013,460.0,1549.42
tls,single,secp521r1,mlkem1024,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,279.583,128.169,272.656,286.509,bootstrap_blocs,268.348,290.817,261.305,262.85,1271.339,253.57,1320.11
tls,single,secp521r1,p521_hqc256,hybride,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,534.741,130.108,524.798,544.487,bootstrap_blocs,523.337,546.146,510.63,535.45,1545.936,475.44,1580.02
tls,single,secp521r1,p521_mlkem1024,hybride,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,303.295,143.873,293.247,310.918,bootstrap_blocs,290.684,315.906,279.455,284.897,1281.399,262.02,1332.49
