protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
tls,mutual,secp384r1,hqc192,pq_pur,L3,classique,stable,500,500,0,100.0,4,4,396.88,664.313,377.291,420.588,bootstrap_blocs,338.65,455.109,53.635,1670.716,3143.211,48.38,6612.62
tls,mutual,secp384r1,mlkem768,pq_pur,L3,classique,stable,500,500,0,100.0,4,4,293.566,634.554,266.033,332.045,bootstrap_blocs,237.945,349.187,8.3,1283.372,3088.119,6.82,7209.42
tls,mutual,secp384r1,p384_hqc192,hybride,L3,classique,stable,500,500,0,100.0,4,4,436.252,723.265,379.922,490.83,bootstrap_blocs,372.855,499.649,61.075,1728.123,3235.631,54.45,6425.28
tls,mutual,secp384r1,p384_mlkem768,hybride,L3,classique,stable,500,500,0,100.0,4,4,306.791,719.697,289.97,318.615,bootstrap_blocs,243.707,369.875,15.705,1296.032,3133.166,13.01,7891.25
tls,mutual,secp384r1,x448_hqc192,hybride,L3,classique,stable,500,500,0,100.0,4,4,456.5,768.663,391.98,521.02,bootstrap_blocs,389.124,523.877,57.515,1853.106,3369.915,49.91,6828.01
tls,mutual,secp384r1,x448_mlkem768,hybride,L3,classique,stable,500,500,0,100.0,4,4,314.613,579.236,293.929,336.137,bootstrap_blocs,263.841,365.386,10.45,1439.472,2514.494,8.45,3170.32
tls,mutual,secp384r1,x448,classique,L3,classique,stable,500,500,0,100.0,4,4,263.692,611.799,229.302,319.176,bootstrap_blocs,210.066,317.319,8.99,1077.488,2101.278,7.53,6593.22
tls,mutual,secp521r1,P-521,classique,L5,classique,stable,500,500,0,100.0,4,4,301.14,590.62,264.863,337.417,bootstrap_blocs,249.37,352.91,10.885,1251.297,2129.429,8.81,4150.97
tls,mutual,secp521r1,hqc256,pq_pur,L5,classique,stable,500,500,0,100.0,4,4,484.138,849.036,393.214,610.611,bootstrap_blocs,409.717,558.56,93.825,1765.667,3449.086,84.76,11343.04
tls,mutual,secp521r1,mlkem1024,pq_pur,L5,classique,stable,500,500,0,100.0,4,4,302.423,831.512,188.223,482.701,bootstrap_blocs,229.538,375.308,9.225,1451.344,2739.82,7.91,12890.37
tls,mutual,secp521r1,p521_hqc256,hybride,L5,classique,stable,500,500,0,100.0,4,4,520.241,838.332,500.052,550.577,bootstrap_blocs,446.758,593.724,102.955,1782.343,3836.993,90.15,8714.05
tls,mutual,secp521r1,p521_mlkem1024,hybride,L5,classique,stable,500,500,0,100.0,4,4,313.285,700.791,261.95,358.122,bootstrap_blocs,251.858,374.712,16.39,1443.205,3080.034,13.38,6413.2
