run_id,duration_ms,success,compress_negotiated
327,14,1,0
328,14,1,0
329,14,1,0
330,15,1,0
331,14,1,0
332,13,1,0
333,13,1,0
334,13,1,0
335,13,1,0
336,12,1,0
337,13,1,0
338,14,1,0
339,13,1,0
340,14,1,0
341,13,1,0
342,14,1,0
343,13,1,0
344,13,1,0
345,13,1,0
346,13,1,0
347,14,1,0
348,13,1,0
349,13,1,0
350,14,1,0
351,13,1,0
352,14,1,0
353,13,1,0
354,14,1,0
355,13,1,0
356,15,1,0
357,14,1,0
358,16,1,0
359,14,1,0
360,15,1,0
361,15,1,0
362,14,1,0
363,15,1,0
364,14,1,0
365,14,1,0
366,13,1,0
367,13,1,0
368,16,1,0
369,16,1,0
370,14,1,0
371,14,1,0
372,14,1,0
373,16,1,0
374,16,1,0
375,13,1,0
376,14,1,0
377,15,1,0
378,21,1,0
379,22,1,0
380,14,1,0
381,15,1,0
382,13,1,0
383,13,1,0
384,13,1,0
385,14,1,0
386,14,1,0
387,13,1,0
388,13,1,0
389,14,1,0
390,14,1,0
391,14,1,0
392,14,1,0
393,14,1,0
394,14,1,0
395,14,1,0
396,14,1,0
397,14,1,0
398,14,1,0
399,14,1,0
400,14,1,0
401,14,1,0
402,15,1,0
403,17,1,0
404,14,1,0
405,13,1,0
406,13,1,0
407,14,1,0
408,13,1,0
409,13,1,0
410,14,1,0
411,14,1,0
412,15,1,0
413,15,1,0
414,14,1,0
415,14,1,0
416,14,1,0
417,15,1,0
418,14,1,0
419,15,1,0
420,14,1,0
421,14,1,0
422,14,1,0
423,14,1,0
424,13,1,0
425,14,1,0
426,13,1,0
427,13,1,0
428,13,1,0
429,13,1,0
430,13,1,0
431,14,1,0
432,14,1,0
433,15,1,0
434,13,1,0
435,14,1,0
436,14,1,0
437,14,1,0
438,13,1,0
439,14,1,0
440,13,1,0
441,14,1,0
442,13,1,0
443,13,1,0
444,13,1,0
445,14,1,0
446,13,1,0
447,13,1,0
448,14,1,0
449,16,1,0
450,14,1,0
451,13,1,0
452,15,1,0
453,15,1,0
454,16,1,0
455,15,1,0
456,16,1,0
457,16,1,0
458,14,1,0
459,15,1,0
460,15,1,0
461,15,1,0
462,18,1,0
463,18,1,0
464,18,1,0
465,19,1,0
466,19,1,0
467,19,1,0
468,21,1,0
469,20,1,0
470,18,1,0
471,16,1,0
472,15,1,0
473,14,1,0
474,14,1,0
475,15,1,0
476,14,1,0
477,14,1,0
478,14,1,0
479,15,1,0
480,15,1,0
481,14,1,0
482,14,1,0
483,14,1,0
484,14,1,0
485,14,1,0
486,15,1,0
487,14,1,0
488,14,1,0
489,14,1,0
490,16,1,0
491,15,1,0
492,14,1,0
493,15,1,0
494,20,1,0
495,18,1,0
496,17,1,0
497,14,1,0
498,14,1,0
499,14,1,0
500,13,1,0
