protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
tls,mutual,mldsa65,p384_hqc192,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,693.476,197.928,655.512,746.839,bootstrap_blocs,676.127,710.825,626.55,960.382,1954.819,560.29,2004.56
tls,mutual,mldsa65,p384_mlkem768,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,455.637,199.534,439.722,464.498,bootstrap_blocs,438.147,473.126,408.785,609.83,1897.992,374.58,1934.07
tls,mutual,mldsa65,x448_hqc192,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,655.324,163.718,631.719,679.765,bootstrap_blocs,640.974,669.675,621.17,793.106,1474.044,564.32,2451.07
tls,mutual,mldsa65,x448_mlkem768,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,453.834,170.114,423.755,488.581,bootstrap_blocs,438.923,468.745,403.66,613.2,1122.427,365.43,1993.17
tls,mutual,mldsa65,x448,classique,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,438.531,183.668,423.577,452.349,bootstrap_blocs,422.432,454.63,399.11,715.749,1382.309,364.57,2081.3
tls,mutual,mldsa87,P-521,classique,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,605.917,159.129,600.065,613.292,bootstrap_blocs,591.969,619.866,573.735,748.084,1254.196,544.28,2093.17
tls,mutual,mldsa87,hqc256,pq_pur,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,789.424,245.123,730.353,875.104,bootstrap_blocs,767.938,810.91,699.23,1039.629,2166.242,641.52,2267.64
tls,mutual,mldsa87,mlkem1024,pq_pur,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,609.528,184.506,590.68,628.375,bootstrap_blocs,593.355,625.7,577.59,742.539,1929.127,545.1,1941.25
tls,mutual,mldsa87,p521_hqc256,hybride,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,735.563,210.892,722.378,748.748,bootstrap_blocs,717.078,754.049,679.39,997.989,1917.475,633.29,2995.37
tls,mutual,mldsa87,p521_mlkem1024,hybride,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,634.373,176.66,604.11,674.461,bootstrap_blocs,618.888,649.858,590.41,756.311,1930.089,550.97,2109.09
tls,mutual,secp384r1,P-384,classique,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,394.95,160.08,385.878,401.174,bootstrap_blocs,380.919,408.982,366.105,379.712,1379.268,342.45,1405.52
tls,mutual,secp384r1,hqc192,pq_pur,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,489.545,203.967,473.141,517.488,bootstrap_blocs,471.667,507.424,443.31,805.795,1750.254,391.63,2122.61
tls,mutual,secp384r1,mlkem768,pq_pur,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,406.007,214.553,400.269,411.746,bootstrap_blocs,387.201,424.814,362.42,524.53,1543.969,342.34,2261.6
tls,mutual,secp384r1,p384_hqc192,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,523.879,196.849,490.649,567.66,bootstrap_blocs,506.624,541.133,456.57,815.423,1451.77,396.54,1918.99
tls,mutual,secp384r1,p384_mlkem768,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,402.818,165.139,388.002,417.634,bootstrap_blocs,388.343,417.293,376.33,384.065,1390.757,348.27,1581.13
tls,mutual,secp384r1,x448_hqc192,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,511.258,210.845,482.982,563.807,bootstrap_blocs,492.777,529.74,452.33,714.986,1760.006,387.52,2765.39
tls,mutual,secp384r1,x448_mlkem768,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,387.314,143.466,377.361,397.267,bootstrap_blocs,374.739,399.889,367.46,380.024,1223.312,343.8,2242.45
tls,mutual,secp384r1,x448,classique,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,392.158,166.17,388.579,396.302,bootstrap_blocs,377.592,406.723,362.38,369.799,1374.145,342.57,1407.02
tls,mutual,secp521r1,P-521,classique,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,390.358,136.894,368.615,412.102,bootstrap_blocs,378.359,402.358,370.14,383.741,1388.374,344.16,1414.12
tls,mutual,secp521r1,hqc256,pq_pur,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,727.515,229.266,667.638,827.017,bootstrap_blocs,707.419,747.611,655.22,977.632,2010.934,599.12,2200.79
tls,mutual,secp521r1,mlkem1024,pq_pur,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,393.014,154.391,385.175,402.556,bootstrap_blocs,379.481,406.547,366.745,378.78,1220.143,343.68,1569.41
tls,mutual,secp521r1,p521_hqc256,hybride,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,667.353,142.647,664.593,671.81,bootstrap_blocs,654.849,679.857,645.44,666.029,1478.397,595.32,2356.37
tls,mutual,secp521r1,p521_mlkem1024,hybride,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,422.128,199.044,408.93,435.327,bootstrap_blocs,404.681,439.575,380.615,552.598,1548.688,348.84,1576.7
