timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes
2026-08-05T13:51:02+01:00,tls,mutual,secp521r1,P-521,simple,server,500,3912776,7825.552,6451200
2026-08-05T13:51:02+01:00,tls,mutual,secp521r1,P-521,simple,client,500,23931757,47863.514,5844992
2026-08-05T13:52:54+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,server,500,5873787,11747.574,6819840
2026-08-05T13:52:54+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,client,500,26959335,53918.670,5324800
2026-08-05T13:54:44+01:00,tls,mutual,secp521r1,mlkem1024,simple,server,500,3100490,6200.980,6520832
2026-08-05T13:54:44+01:00,tls,mutual,secp521r1,mlkem1024,simple,client,500,24086093,48172.186,5398528
2026-08-05T13:57:53+01:00,tls,mutual,secp521r1,hqc256,simple,server,500,32050329,64100.658,6680576
2026-08-05T13:57:53+01:00,tls,mutual,secp521r1,hqc256,simple,client,500,46024823,92049.646,5644288
2026-08-05T14:01:02+01:00,tls,mutual,secp521r1,p521_hqc256,simple,server,500,31026488,62052.976,6713344
2026-08-05T14:01:02+01:00,tls,mutual,secp521r1,p521_hqc256,simple,client,500,48481909,96963.818,5844992
2026-08-05T14:02:56+01:00,tls,mutual,mldsa44,P-256,simple,server,500,1249845,2499.690,6782976
2026-08-05T14:02:56+01:00,tls,mutual,mldsa44,P-256,simple,client,500,25591263,51182.526,5480448
2026-08-05T14:04:48+01:00,tls,mutual,mldsa44,x25519,simple,server,500,1356868,2713.736,6524928
2026-08-05T14:04:48+01:00,tls,mutual,mldsa44,x25519,simple,client,500,29640553,59281.106,5799936
2026-08-05T14:06:45+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,server,500,3155672,6311.344,6852608
2026-08-05T14:06:45+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,client,500,33080618,66161.236,5652480
2026-08-05T14:08:36+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,server,500,1517577,3035.154,6582272
2026-08-05T14:08:36+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,client,500,30035756,60071.512,5787648
2026-08-05T14:10:22+01:00,tls,mutual,mldsa44,mlkem512,simple,server,500,1165240,2330.480,6594560
2026-08-05T14:10:22+01:00,tls,mutual,mldsa44,mlkem512,simple,client,500,26727703,53455.406,5599232
2026-08-05T14:12:26+01:00,tls,mutual,mldsa44,hqc128,simple,server,500,10764160,21528.320,6291456
2026-08-05T14:12:26+01:00,tls,mutual,mldsa44,hqc128,simple,client,500,31375325,62750.650,5578752
2026-08-05T14:14:31+01:00,tls,mutual,mldsa44,p256_hqc128,simple,server,500,13220784,26441.568,7094272
2026-08-05T14:14:31+01:00,tls,mutual,mldsa44,p256_hqc128,simple,client,500,33871072,67742.144,5603328
2026-08-05T14:16:39+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,server,500,12308009,24616.018,6561792
2026-08-05T14:16:39+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,client,500,33160983,66321.966,6090752
2026-08-05T14:18:39+01:00,tls,mutual,mldsa65,P-384,simple,server,500,2154417,4308.834,6586368
2026-08-05T14:18:39+01:00,tls,mutual,mldsa65,P-384,simple,client,500,33356040,66712.080,5603328
2026-08-05T14:20:37+01:00,tls,mutual,mldsa65,x448,simple,server,500,2238491,4476.982,6565888
2026-08-05T14:20:37+01:00,tls,mutual,mldsa65,x448,simple,client,500,35826610,71653.220,5775360
2026-08-05T14:22:39+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,server,500,4000816,8001.632,7135232
2026-08-05T14:22:39+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,client,500,36186705,72373.410,5451776
2026-08-05T14:24:37+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,server,500,2623443,5246.886,6561792
2026-08-05T14:24:37+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,client,500,34831224,69662.448,5410816
2026-08-05T14:26:32+01:00,tls,mutual,mldsa65,mlkem768,simple,server,500,1169845,2339.690,6684672
2026-08-05T14:26:32+01:00,tls,mutual,mldsa65,mlkem768,simple,client,500,33110642,66221.284,5844992
2026-08-05T14:29:16+01:00,tls,mutual,mldsa65,hqc192,simple,server,500,21076415,42152.830,6606848
2026-08-05T14:29:16+01:00,tls,mutual,mldsa65,hqc192,simple,client,500,43968561,87937.122,5468160
2026-08-05T14:32:04+01:00,tls,mutual,mldsa65,p384_hqc192,simple,server,500,23612332,47224.664,6901760
2026-08-05T14:32:04+01:00,tls,mutual,mldsa65,p384_hqc192,simple,client,500,45921957,91843.914,5615616
2026-08-05T14:34:52+01:00,tls,mutual,mldsa65,x448_hqc192,simple,server,500,23768919,47537.838,6610944
2026-08-05T14:34:52+01:00,tls,mutual,mldsa65,x448_hqc192,simple,client,500,44438682,88877.364,5488640
2026-08-05T14:37:29+01:00,tls,mutual,mldsa87,P-521,simple,server,500,2168114,4336.228,6791168
2026-08-05T14:37:29+01:00,tls,mutual,mldsa87,P-521,simple,client,500,40718925,81437.850,5644288
2026-08-05T14:40:05+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,server,500,4190525,8381.050,6881280
2026-08-05T14:40:05+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,client,500,44693755,89387.510,5799936
2026-08-05T14:42:34+01:00,tls,mutual,mldsa87,mlkem1024,simple,server,500,1068784,2137.568,6471680
2026-08-05T14:42:34+01:00,tls,mutual,mldsa87,mlkem1024,simple,client,500,39135864,78271.728,5844992
2026-08-05T14:45:59+01:00,tls,mutual,mldsa87,hqc256,simple,server,500,30793604,61587.208,6770688
2026-08-05T14:45:59+01:00,tls,mutual,mldsa87,hqc256,simple,client,500,62967623,125935.246,5603328
2026-08-05T14:49:26+01:00,tls,mutual,mldsa87,p521_hqc256,simple,server,500,29917956,59835.912,7049216
2026-08-05T14:49:26+01:00,tls,mutual,mldsa87,p521_hqc256,simple,client,500,65686361,131372.722,5758976
