config_id,cell_id,sweep_position,handshake_duration_ms
mldsa87|mlkem1024,tls|mutual|stable,16,431.60032
mldsa87|mlkem1024,tls|mutual|unstable,21,4483.7944689378755
mldsa87|mlkem1024,tls|single|none,30,1.84246
mldsa87|mlkem1024,tls|single|simple_loss1.3_delay62.51ms,34,410.96608000000003
mldsa87|mlkem1024,tls|single|simple_loss1.5833_delay83.52ms,14,549.66202
mldsa87|mlkem1024,tls|single|stable,31,378.61409999999995
mldsa87|mlkem1024,tls|single|unstable,27,3964.394185110664
mldsa87|p521_hqc256,quic|single|none,19,94.494
mldsa87|p521_hqc256,quic|single|simple_loss1.3_delay62.51ms,18,745.60952
mldsa87|p521_hqc256,quic|single|simple_loss1.5833_delay83.52ms,41,961.93142
mldsa87|p521_hqc256,quic|single|stable,41,260.5992
mldsa87|p521_hqc256,quic|single|unstable,17,805.0858012170385
mldsa87|p521_hqc256,tls|mutual|none,8,135.09416000000002
mldsa87|p521_hqc256,tls|mutual|simple_loss1.3_delay62.51ms,16,665.4895799999999
mldsa87|p521_hqc256,tls|mutual|simple_loss1.5833_delay83.52ms,29,735.5632800000001
mldsa87|p521_hqc256,tls|mutual|stable,29,651.06332
mldsa87|p521_hqc256,tls|mutual|unstable,24,7665.093434343435
mldsa87|p521_hqc256,tls|single|none,26,89.21842
mldsa87|p521_hqc256,tls|single|simple_loss1.3_delay62.51ms,10,550.21892
mldsa87|p521_hqc256,tls|single|simple_loss1.5833_delay83.52ms,25,734.74196
mldsa87|p521_hqc256,tls|single|stable,12,577.8175600000001
mldsa87|p521_hqc256,tls|single|unstable,8,7150.632121212121
mldsa87|p521_mlkem1024,quic|single|none,29,12.76582
mldsa87|p521_mlkem1024,quic|single|simple_loss1.3_delay62.51ms,8,304.75796
mldsa87|p521_mlkem1024,quic|single|simple_loss1.5833_delay83.52ms,14,415.84314
mldsa87|p521_mlkem1024,quic|single|stable,28,477.8236673346694
mldsa87|p521_mlkem1024,quic|single|unstable,36,1722.6470000000002
mldsa87|p521_mlkem1024,tls|mutual|none,7,48.24686
mldsa87|p521_mlkem1024,tls|mutual|simple_loss1.3_delay62.51ms,28,509.39468
mldsa87|p521_mlkem1024,tls|mutual|simple_loss1.5833_delay83.52ms,7,634.37292
mldsa87|p521_mlkem1024,tls|mutual|stable,37,475.54582
mldsa87|p521_mlkem1024,tls|mutual|unstable,30,5585.021292929293
mldsa87|p521_mlkem1024,tls|single|none,5,9.652940000000001
mldsa87|p521_mlkem1024,tls|single|simple_loss1.3_delay62.51ms,12,408.87756
mldsa87|p521_mlkem1024,tls|single|simple_loss1.5833_delay83.52ms,2,560.41932
mldsa87|p521_mlkem1024,tls|single|stable,36,443.99846
mldsa87|p521_mlkem1024,tls|single|unstable,16,3461.566881287726
secp384r1|P-384,quic|single|none,15,5.83878
secp384r1|P-384,quic|single|simple_loss1.3_delay62.51ms,3,145.22763999999998
secp384r1|P-384,quic|single|simple_loss1.5833_delay83.52ms,19,190.00494
secp384r1|P-384,quic|single|stable,6,441.3221485943775
secp384r1|P-384,quic|single|unstable,35,1001.011122881356
secp384r1|P-384,tls|mutual|none,35,9.07626
secp384r1|P-384,tls|mutual|simple_loss1.3_delay62.51ms,18,302.97622
secp384r1|P-384,tls|mutual|simple_loss1.5833_delay83.52ms,6,394.95047999999997
secp384r1|P-384,tls|mutual|stable,22,346.86596000000003
secp384r1|P-384,tls|mutual|unstable,7,1490.24258
secp384r1|P-384,tls|single|none,2,4.4325
secp384r1|P-384,tls|single|simple_loss1.3_delay62.51ms,36,276.51646
secp384r1|P-384,tls|single|simple_loss1.5833_delay83.52ms,21,372.32218
secp384r1|P-384,tls|single|stable,32,310.07682
secp384r1|P-384,tls|single|unstable,13,1159.395050301811
secp384r1|hqc192,quic|single|none,35,48.580760000000005
secp384r1|hqc192,quic|single|simple_loss1.3_delay62.51ms,17,208.9903
secp384r1|hqc192,quic|single|simple_loss1.5833_delay83.52ms,28,264.22556
secp384r1|hqc192,quic|single|stable,35,132.93182000000002
secp384r1|hqc192,quic|single|unstable,39,542.7675353535353
secp384r1|hqc192,tls|mutual|none,26,51.26494
secp384r1|hqc192,tls|mutual|simple_loss1.3_delay62.51ms,9,404.74806
secp384r1|hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,28,489.54526
secp384r1|hqc192,tls|mutual|stable,31,396.8796
secp384r1|hqc192,tls|mutual|unstable,28,4163.47202811245
secp384r1|hqc192,tls|single|none,22,47.250980000000006
secp384r1|hqc192,tls|single|simple_loss1.3_delay62.51ms,41,373.77914000000004
secp384r1|hqc192,tls|single|simple_loss1.5833_delay83.52ms,3,496.18888
secp384r1|hqc192,tls|single|stable,5,362.0338
secp384r1|hqc192,tls|single|unstable,42,3502.631204819277
secp384r1|mlkem768,quic|single|none,30,3.3895
secp384r1|mlkem768,quic|single|simple_loss1.3_delay62.51ms,40,142.21396
secp384r1|mlkem768,quic|single|simple_loss1.5833_delay83.52ms,17,186.88892
secp384r1|mlkem768,quic|single|stable,10,213.42328
secp384r1|mlkem768,quic|single|unstable,41,693.0209552845529
secp384r1|mlkem768,tls|mutual|none,1,8.63242
secp384r1|mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,14,292.03362
secp384r1|mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,41,406.00732
secp384r1|mlkem768,tls|mutual|stable,25,293.56584000000004
secp384r1|mlkem768,tls|mutual|unstable,27,1450.8605622489958
secp384r1|mlkem768,tls|single|none,42,3.0371799999999998
secp384r1|mlkem768,tls|single|simple_loss1.3_delay62.51ms,31,278.18158
secp384r1|mlkem768,tls|single|simple_loss1.5833_delay83.52ms,37,363.4242
secp384r1|mlkem768,tls|single|stable,22,269.53914000000003
secp384r1|mlkem768,tls|single|unstable,15,1561.2714257028113
secp384r1|p384_hqc192,quic|single|none,18,59.130019999999995
secp384r1|p384_hqc192,quic|single|simple_loss1.3_delay62.51ms,22,207.7728
secp384r1|p384_hqc192,quic|single|simple_loss1.5833_delay83.52ms,27,277.07892
secp384r1|p384_hqc192,quic|single|stable,31,168.51848
secp384r1|p384_hqc192,quic|single|unstable,29,594.9035353535354
secp384r1|p384_hqc192,tls|mutual|none,37,59.17996
secp384r1|p384_hqc192,tls|mutual|simple_loss1.3_delay62.51ms,29,407.36908
secp384r1|p384_hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,5,523.8787199999999
secp384r1|p384_hqc192,tls|mutual|stable,13,436.25192
secp384r1|p384_hqc192,tls|mutual|unstable,34,3762.73078313253
secp384r1|p384_hqc192,tls|single|none,37,53.9499
secp384r1|p384_hqc192,tls|single|simple_loss1.3_delay62.51ms,39,374.62838
secp384r1|p384_hqc192,tls|single|simple_loss1.5833_delay83.52ms,32,488.15996
secp384r1|p384_hqc192,tls|single|stable,18,550.8951800000001
secp384r1|p384_hqc192,tls|single|unstable,6,3737.7207894736844
secp384r1|p384_mlkem768,quic|single|none,1,14.643559999999999
secp384r1|p384_mlkem768,quic|single|simple_loss1.3_delay62.51ms,15,154.83506
secp384r1|p384_mlkem768,quic|single|simple_loss1.5833_delay83.52ms,35,230.3929
secp384r1|p384_mlkem768,quic|single|stable,17,219.17556
secp384r1|p384_mlkem768,quic|single|unstable,32,726.0068951612903
secp384r1|p384_mlkem768,tls|mutual|none,9,15.26764
secp384r1|p384_mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,34,317.58238
secp384r1|p384_mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,30,402.81832
secp384r1|p384_mlkem768,tls|mutual|stable,36,306.79098
secp384r1|p384_mlkem768,tls|mutual|unstable,5,1550.87004
secp384r1|p384_mlkem768,tls|single|none,40,10.4365
secp384r1|p384_mlkem768,tls|single|simple_loss1.3_delay62.51ms,38,304.86044
secp384r1|p384_mlkem768,tls|single|simple_loss1.5833_delay83.52ms,29,407.47096000000005
secp384r1|p384_mlkem768,tls|single|stable,6,313.85246
secp384r1|p384_mlkem768,tls|single|unstable,35,1957.0433
secp384r1|x448,quic|single|none,36,4.27678
secp384r1|x448,quic|single|simple_loss1.3_delay62.51ms,39,151.09086
secp384r1|x448,quic|single|simple_loss1.5833_delay83.52ms,16,189.89512
secp384r1|x448,quic|single|stable,32,299.3766465863454
secp384r1|x448,quic|single|unstable,15,1051.0287473460721
secp384r1|x448,tls|mutual|none,38,8.63368
secp384r1|x448,tls|mutual|simple_loss1.3_delay62.51ms,12,299.68584000000004
secp384r1|x448,tls|mutual|simple_loss1.5833_delay83.52ms,37,392.15772
secp384r1|x448,tls|mutual|stable,27,263.69234
secp384r1|x448,tls|mutual|unstable,36,1007.6746693386773
secp384r1|x448,tls|single|none,34,3.6702199999999996
secp384r1|x448,tls|single|simple_loss1.3_delay62.51ms,24,289.0495
secp384r1|x448,tls|single|simple_loss1.5833_delay83.52ms,31,371.03688
secp384r1|x448,tls|single|stable,26,268.95029999999997
secp384r1|x448,tls|single|unstable,37,1476.60948
secp384r1|x448_hqc192,quic|single|none,42,50.77172
secp384r1|x448_hqc192,quic|single|simple_loss1.3_delay62.51ms,13,205.8426
secp384r1|x448_hqc192,quic|single|simple_loss1.5833_delay83.52ms,39,243.9579
secp384r1|x448_hqc192,quic|single|stable,3,138.26392785571142
secp384r1|x448_hqc192,quic|single|unstable,9,597.8645766129033
secp384r1|x448_hqc192,tls|mutual|none,19,53.78024
secp384r1|x448_hqc192,tls|mutual|simple_loss1.3_delay62.51ms,4,400.73022
secp384r1|x448_hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,15,511.25840000000005
secp384r1|x448_hqc192,tls|mutual|stable,42,456.50028000000003
secp384r1|x448_hqc192,tls|mutual|unstable,4,3546.287469879518
secp384r1|x448_hqc192,tls|single|none,32,48.924
secp384r1|x448_hqc192,tls|single|simple_loss1.3_delay62.51ms,9,385.51688
secp384r1|x448_hqc192,tls|single|simple_loss1.5833_delay83.52ms,26,504.41776
secp384r1|x448_hqc192,tls|single|stable,34,556.04652
secp384r1|x448_hqc192,tls|single|unstable,5,3175.7360521042083
secp384r1|x448_mlkem768,quic|single|none,22,6.536
secp384r1|x448_mlkem768,quic|single|simple_loss1.3_delay62.51ms,24,170.81907999999999
secp384r1|x448_mlkem768,quic|single|simple_loss1.5833_delay83.52ms,24,214.2885
secp384r1|x448_mlkem768,quic|single|stable,2,232.77719438877756
secp384r1|x448_mlkem768,quic|single|unstable,4,738.2540243902439
secp384r1|x448_mlkem768,tls|mutual|none,14,10.118540000000001
secp384r1|x448_mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,27,298.0705
secp384r1|x448_mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,8,387.3141
secp384r1|x448_mlkem768,tls|mutual|stable,10,314.6135
secp384r1|x448_mlkem768,tls|mutual|unstable,20,1900.3316129032257
secp384r1|x448_mlkem768,tls|single|none,39,4.74934
secp384r1|x448_mlkem768,tls|single|simple_loss1.3_delay62.51ms,16,291.5584
secp384r1|x448_mlkem768,tls|single|simple_loss1.5833_delay83.52ms,23,369.82453999999996
secp384r1|x448_mlkem768,tls|single|stable,17,270.78391999999997
secp384r1|x448_mlkem768,tls|single|unstable,30,2114.89368
secp521r1|P-521,quic|single|none,16,5.82116
secp521r1|P-521,quic|single|simple_loss1.3_delay62.51ms,38,141.03742000000003
secp521r1|P-521,quic|single|simple_loss1.5833_delay83.52ms,34,192.23668
secp521r1|P-521,quic|single|stable,42,326.7158032128514
secp521r1|P-521,quic|single|unstable,22,1026.741843220339
secp521r1|P-521,tls|mutual|none,20,10.1
secp521r1|P-521,tls|mutual|simple_loss1.3_delay62.51ms,30,299.24132000000003
secp521r1|P-521,tls|mutual|simple_loss1.5833_delay83.52ms,24,390.35844000000003
secp521r1|P-521,tls|mutual|stable,35,301.14011999999997
secp521r1|P-521,tls|mutual|unstable,15,1404.4062925851704
secp521r1|P-521,tls|single|none,3,4.58838
secp521r1|P-521,tls|single|simple_loss1.3_delay62.51ms,19,279.07338
secp521r1|P-521,tls|single|simple_loss1.5833_delay83.52ms,30,374.41236
secp521r1|P-521,tls|single|stable,7,294.93494
secp521r1|P-521,tls|single|unstable,33,1111.2609819639279
secp521r1|hqc256,quic|single|none,2,87.06975999999999
secp521r1|hqc256,quic|single|simple_loss1.3_delay62.51ms,25,715.0571199999999
secp521r1|hqc256,quic|single|simple_loss1.5833_delay83.52ms,38,908.07478
secp521r1|hqc256,quic|single|stable,4,163.33316
secp521r1|hqc256,quic|single|unstable,12,784.9879999999999
secp521r1|hqc256,tls|mutual|none,22,91.8484
secp521r1|hqc256,tls|mutual|simple_loss1.3_delay62.51ms,20,611.8494599999999
secp521r1|hqc256,tls|mutual|simple_loss1.5833_delay83.52ms,20,727.5154
secp521r1|hqc256,tls|mutual|stable,3,484.13842
secp521r1|hqc256,tls|mutual|unstable,41,4999.187292929293
secp521r1|hqc256,tls|single|none,35,82.36184
secp521r1|hqc256,tls|single|simple_loss1.3_delay62.51ms,37,532.031
secp521r1|hqc256,tls|single|simple_loss1.5833_delay83.52ms,17,702.6349799999999
secp521r1|hqc256,tls|single|stable,16,709.14708
secp521r1|hqc256,tls|single|unstable,24,5541.366431451613
secp521r1|mlkem1024,quic|single|none,38,3.5948200000000003
secp521r1|mlkem1024,quic|single|simple_loss1.3_delay62.51ms,5,156.15932
secp521r1|mlkem1024,quic|single|simple_loss1.5833_delay83.52ms,15,205.53456
secp521r1|mlkem1024,quic|single|stable,22,268.99402000000003
secp521r1|mlkem1024,quic|single|unstable,11,846.1141547861507
secp521r1|mlkem1024,tls|mutual|none,39,9.00174
secp521r1|mlkem1024,tls|mutual|simple_loss1.3_delay62.51ms,42,298.30412
secp521r1|mlkem1024,tls|mutual|simple_loss1.5833_delay83.52ms,19,393.01365999999996
secp521r1|mlkem1024,tls|mutual|stable,23,302.4228
secp521r1|mlkem1024,tls|mutual|unstable,33,1525.7683935742973
secp521r1|mlkem1024,tls|single|none,24,3.4106
secp521r1|mlkem1024,tls|single|simple_loss1.3_delay62.51ms,25,279.58276
secp521r1|mlkem1024,tls|single|simple_loss1.5833_delay83.52ms,38,379.89022
secp521r1|mlkem1024,tls|single|stable,30,283.9605
secp521r1|mlkem1024,tls|single|unstable,12,2300.1690380761524
secp521r1|p521_hqc256,quic|single|none,31,94.70864
secp521r1|p521_hqc256,quic|single|simple_loss1.3_delay62.51ms,35,714.9559
secp521r1|p521_hqc256,quic|single|simple_loss1.5833_delay83.52ms,32,923.36172
secp521r1|p521_hqc256,quic|single|stable,36,221.81838
secp521r1|p521_hqc256,quic|single|unstable,42,681.3598588709677
secp521r1|p521_hqc256,tls|mutual|none,17,96.23804
secp521r1|p521_hqc256,tls|mutual|simple_loss1.3_delay62.51ms,23,598.4198666666667
secp521r1|p521_hqc256,tls|mutual|simple_loss1.5833_delay83.52ms,32,667.35292
secp521r1|p521_hqc256,tls|mutual|stable,39,520.24078
secp521r1|p521_hqc256,tls|mutual|unstable,11,4559.32476861167
secp521r1|p521_hqc256,tls|single|none,29,90.36936
secp521r1|p521_hqc256,tls|single|simple_loss1.3_delay62.51ms,3,534.74148
secp521r1|p521_hqc256,tls|single|simple_loss1.5833_delay83.52ms,19,705.01488
secp521r1|p521_hqc256,tls|single|stable,14,446.5855
secp521r1|p521_hqc256,tls|single|unstable,23,4611.05852
secp521r1|p521_mlkem1024,quic|single|none,17,13.7561
secp521r1|p521_mlkem1024,quic|single|simple_loss1.3_delay62.51ms,30,171.62932
secp521r1|p521_mlkem1024,quic|single|simple_loss1.5833_delay83.52ms,21,213.30836
secp521r1|p521_mlkem1024,quic|single|stable,34,232.67226000000002
secp521r1|p521_mlkem1024,quic|single|unstable,20,922.5801214574899
secp521r1|p521_mlkem1024,tls|mutual|none,10,16.15556
secp521r1|p521_mlkem1024,tls|mutual|simple_loss1.3_delay62.51ms,5,320.53994
secp521r1|p521_mlkem1024,tls|mutual|simple_loss1.5833_delay83.52ms,42,422.12826
secp521r1|p521_mlkem1024,tls|mutual|stable,26,313.28502000000003
secp521r1|p521_mlkem1024,tls|mutual|unstable,14,1574.245611222445
secp521r1|p521_mlkem1024,tls|single|none,15,10.66098
secp521r1|p521_mlkem1024,tls|single|simple_loss1.3_delay62.51ms,2,303.29477999999995
secp521r1|p521_mlkem1024,tls|single|simple_loss1.5833_delay83.52ms,5,392.36914
secp521r1|p521_mlkem1024,tls|single|stable,23,255.25451999999999
secp521r1|p521_mlkem1024,tls|single|unstable,36,1727.6302004008016
