P-384,x448,hqc192,p384_hqc192,x448_hqc192
7.86,3005.16,97.7,110.32,97.29
7.73,7.6,80.98,115.48,84.86
7.71,6.53,92.81,100.33,152.24
7.72,5.6,1096.29,173.66,117.32
1010.61,8.14,83.09,241.71,89.39
3005.3,5.8,80.59,128.89,90.51
1007.03,7.28,78.96,98.55,98.44
12.82,7.97,71.7,93.96,100.17
15.14,11.59,77.32,93.96,96.22
3008.05,10.56,70.22,95.78,111.68
10.48,1007.77,80.58,94.86,108.66
9.36,3006.26,232.94,95.06,86.02
1006.69,11.42,111.25,109.15,100.81
7.54,1006.37,126.61,96.74,100.51
7.57,6.14,132.19,93.33,84.12
7.82,6.03,98.74,123.87,82.79
7.52,6.51,93.15,101.55,82.9
11.15,1006.73,112.26,119.13,94.75
10.59,1006.09,127.16,100.67,81.55
7.24,7.36,80.56,94.64,95.08
7.36,6.27,92.83,105.49,91.26
7.28,7.91,82.91,99.31,85.89
7.25,1006.13,109.77,104.65,107.5
7.5,6.86,232.05,92.51,117.3
1006.88,7.26,199.87,93.71,160.61
7.41,6.62,129.97,127.03,197.26
10.22,5.69,266.06,151.8,264.12
7.4,1008.79,92.86,120.81,132.19
7.48,7.45,78.75,125.56,152.1
7.48,1007.72,92.27,110.25,170.88
7.17,1013.78,158.44,104.64,101.12
7002.9,18.18,96.3,108.88,147.07
1006.99,1010.57,101.84,98.7,168.02
7.14,8.14,196.34,106.43,110.46
7.44,7.01,237.16,95.61,173.06
3009.61,7001.32,230.49,94.46,124.88
8.3,7.43,119.41,105.22,106.98
8.12,3009.27,159.52,100.59,112.84
14.0,6.9,1053.73,95.38,121.32
7.69,9.91,84.76,96.42,102.56
10.84,9.49,1075.24,100.75,96.28
7.54,6.83,154.85,122.18,91.51
8.07,1005.24,89.6,105.19,128.53
7.79,7.31,98.91,114.73,98.91
4079.07,7.2,118.56,114.01,95.46
9.72,6.64,103.0,106.48,97.52
10.31,3005.73,76.29,107.88,102.06
1014.77,7.38,86.62,129.56,101.22
13.67,7.89,78.42,110.04,120.47
9.18,5.72,3055.4,122.86,94.3
9.85,6.38,103.7,114.03,99.28
15.19,5.68,89.57,111.34,91.02
14.25,6.77,166.72,105.39,84.82
17.12,5.82,209.72,104.92,84.38
1012.95,7.92,105.72,117.38,86.5
14.4,5.77,107.06,120.51,83.27
13.69,6.1,226.65,108.16,85.67
1009.11,5.63,129.43,117.51,84.47
3006.29,6.5,158.23,107.83,98.79
15.58,6.19,176.48,111.84,85.56
13.76,7.38,183.08,109.15,86.61
1010.8,5.67,131.9,109.58,82.37
7.68,6.38,199.39,116.61,83.66
7.93,5.7,94.56,121.71,83.45
12.07,7.49,82.06,120.34,89.25
13.85,6.89,94.5,106.7,83.13
11.13,8.33,123.35,112.07,81.35
7.4,6.73,3044.62,115.43,89.01
8.06,1007.4,121.33,152.57,83.26
7.67,7.19,112.14,114.87,81.77
7.69,6.77,74.34,110.78,83.28
8.65,1007.44,90.73,116.42,94.05
10.82,6.63,82.84,101.34,91.8
8.4,7.52,71.5,119.51,88.47
7.47,7.27,81.84,100.41,97.55
8.95,18.82,70.43,111.56,84.62
1007.01,20.68,180.7,97.64,85.59
7.74,27.47,122.12,93.56,85.28
7.32,28.35,73.26,94.17,83.74
9.91,25.47,74.08,93.32,89.28
3006.95,17.79,70.33,107.71,95.61
7.3,11.17,1047.11,93.14,86.06
7.5,13.47,68.42,95.35,103.61
1009.04,5.85,71.36,99.81,92.14
7.41,11.95,1045.68,115.28,94.71
7.71,9.7,107.42,112.33,101.84
8.57,6.6,69.56,94.74,98.7
7.54,9.2,72.14,110.48,84.21
10.76,10.71,67.45,94.46,85.24
1009.93,3005.39,70.37,91.49,131.23
7.21,8.47,67.92,93.98,225.13
7.69,6.91,127.28,102.48,117.12
10.78,5.87,70.04,93.9,154.42
1007.13,5.61,68.22,92.11,131.71
7.38,5.98,71.36,108.29,92.4
7.72,6.85,84.76,99.16,101.94
10.05,1006.61,70.14,123.11,200.08
7.99,6.4,78.06,99.91,196.96
8.61,7001.36,103.89,110.79,102.38
8.3,8.58,70.1,98.28,224.79
,,67.98,93.89,237.04
,,68.33,95.38,123.06
