P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
2.78,3.26,23.68,33.68,226.58
3.56,2.39,61.59,33.76,24.6
3.66,1002.58,29.11,184.7,25.13
1002.53,2.84,22.71,32.14,323.43
2.75,3.56,1044.56,50.28,36.12
1001.97,2.77,22.47,32.43,35.97
2.64,2.75,22.99,44.22,26.01
3.59,2.77,23.21,33.1,25.55
2.75,2.61,23.28,33.75,1096.42
2.78,2.46,22.9,33.36,53.99
3001.2,1001.87,23.03,33.46,25.35
2.76,2.44,23.14,34.02,26.2
3.63,1001.91,22.98,33.63,25.58
1002.77,2.52,22.86,157.29,25.16
1002.27,2.87,22.7,68.42,24.3
2.64,2.41,23.87,56.42,24.45
1002.72,2.42,23.37,57.25,24.7
3.3,2.51,24.61,33.25,74.74
2.69,3.76,73.14,33.5,25.28
3.43,3.35,22.59,32.54,25.52
3.92,3.13,1017.51,105.54,25.53
2.8,2.53,34.5,47.91,34.86
2.8,2.53,23.54,33.67,25.45
2.86,1001.8,49.76,33.9,25.5
2.87,2.45,22.59,32.83,25.97
1002.11,3.1,23.37,32.15,25.59
2.79,2.48,23.35,44.46,24.41
3.01,2.5,23.22,32.14,38.25
2.82,1001.87,86.54,33.88,35.16
3000.97,2.6,22.61,33.61,60.82
2.66,2.44,23.52,43.05,1040.34
2.8,1002.86,22.58,33.27,25.22
2.81,1002.0,23.02,32.71,36.71
3.32,3.68,23.2,39.52,24.3
3000.28,3.81,30.14,32.19,27.44
1002.04,2.78,22.83,32.2,25.53
1002.13,2.95,32.32,56.79,25.03
6999.05,3.31,23.2,47.04,36.39
2.65,3.48,23.52,32.23,66.45
2999.99,3.67,32.4,33.38,24.41
2.62,3.65,22.58,33.23,25.67
3.21,2.85,32.07,33.52,25.61
1002.11,4.13,23.55,42.81,25.39
4.58,3.59,1040.78,40.75,25.27
2.95,3.37,22.94,31.99,32.6
3.05,1003.27,23.27,32.67,33.69
3000.08,3.13,24.5,32.51,36.49
2.71,3.66,24.06,32.13,36.04
2.77,3.35,23.39,39.59,33.46
3.55,3.75,23.59,1047.81,26.68
2.9,3.5,49.92,32.51,26.5
3.12,1004.33,23.54,32.59,25.87
3.18,4.46,23.51,32.67,26.39
2.91,4.26,7014.87,32.61,26.15
2.9,4.13,22.71,58.57,36.28
2.77,3.91,46.64,32.24,60.77
2.81,3.88,22.77,32.38,25.02
1002.05,1003.16,22.28,32.27,26.09
2.81,3.66,23.03,32.05,25.99
2.77,3000.03,34.45,31.83,38.23
1002.51,1002.97,22.4,32.35,34.95
2.79,2.96,176.21,1082.22,26.13
2.81,2.5,23.25,32.22,26.21
1001.96,3.1,22.46,32.31,135.59
3.6,2.63,22.68,34.05,25.72
2.84,3.26,22.65,48.37,1047.82
2.69,3.34,25.25,31.76,24.94
3.27,3.06,44.16,32.09,315.67
2.83,2.81,22.99,1038.48,1026.29
1002.9,2.46,35.46,32.95,24.48
1002.02,3.06,22.51,48.01,25.16
3.47,3.17,22.91,32.08,1042.7
3.46,2.8,22.56,58.8,44.41
3.72,2.75,22.66,41.55,32.48
2.81,2.5,110.79,34.2,25.25
3.34,2.76,22.78,31.63,25.55
2.85,3.22,32.47,32.36,25.59
3.01,2.89,31.5,43.21,26.27
3.04,2.89,22.75,33.03,26.0
2.57,2.87,23.51,1026.21,25.37
2.75,3.15,32.64,57.42,25.71
2.95,1002.7,23.03,50.06,26.09
2.69,2.37,22.48,32.62,26.27
2.78,2.84,31.56,33.3,26.96
3.41,2.48,22.55,33.45,25.41
2.67,3.76,22.45,31.98,40.09
2.81,2.48,22.76,32.26,25.11
3.29,1003.43,22.92,33.66,35.47
2.72,3.39,23.26,34.22,25.86
2.8,3.12,23.37,33.52,1043.37
2.77,2.94,22.95,33.66,26.0
3.38,1001.92,50.37,33.81,26.58
1002.1,1002.58,22.46,33.01,36.33
2.69,1003.85,23.17,33.1,31.54
2.77,2.34,23.23,32.4,24.89
3.16,3.32,23.05,78.55,31.78
2.67,2.72,22.25,32.35,25.38
1001.99,2.69,32.19,33.6,36.02
2.74,2.72,22.91,33.91,25.18
4.41,2.94,22.52,48.56,27.96
1002.13,2.62,22.7,1025.56,25.85
3001.18,2.43,22.57,32.54,25.7
2.61,2.81,22.34,32.49,26.33
2.8,2.41,22.89,33.58,26.31
2.75,2.43,22.27,32.12,68.18
2.95,2.98,47.09,33.34,1107.19
2.79,3001.69,32.08,33.03,25.2
2.71,1001.58,1017.5,32.05,25.71
1001.97,2.85,104.29,32.41,25.76
3.62,2.76,22.93,34.08,25.57
1002.09,2.48,22.44,33.3,26.68
2.67,2.37,23.61,137.84,51.96
2.92,2.5,23.76,32.52,26.01
3.27,2.42,50.99,49.05,30.07
2.79,3.24,23.48,32.16,26.03
2.76,3000.91,23.41,66.56,26.09
2.82,2.37,22.8,32.34,26.69
2.7,6999.15,23.41,32.0,25.85
2.77,1002.42,25.71,39.67,35.62
2.86,2.39,33.76,64.9,25.39
3.22,3.08,33.13,31.8,25.85
3003.1,2.82,23.32,97.14,1043.24
2.68,2.44,63.69,32.22,25.8
3.92,2.74,23.29,47.14,44.84
3.11,3.15,23.09,32.32,25.51
1003.13,2.85,29.11,32.95,1042.63
1002.12,2.87,31.81,33.63,25.38
2.72,2.35,23.29,32.69,25.68
3.11,2.38,23.23,56.62,31.23
2.83,1002.17,23.53,206.75,1026.44
3.56,2.8,7014.56,32.21,25.38
2.89,2.39,26.61,31.71,26.03
2.94,2.55,53.12,32.13,48.73
3.51,1001.91,38.65,1111.85,25.65
2.8,2.98,26.32,31.84,25.45
1002.52,2.65,36.49,33.97,24.35
2.62,2.41,33.67,33.01,32.15
3.14,3.07,34.81,32.93,25.28
3.56,2.82,36.11,33.78,25.01
3.19,2.52,34.01,33.08,24.71
2.77,2.37,24.26,33.2,64.98
2.6,2.36,27.02,1056.88,27.24
2.86,2.55,35.05,41.59,27.77
1003.24,2.94,30.08,36.82,28.21
2.53,2.54,33.42,37.17,28.35
2.57,2.54,32.69,43.84,27.95
2.94,2.91,94.41,37.11,27.27
3.38,2.8,35.79,57.13,28.82
2.88,2.83,27.6,38.86,28.02
3.01,2.77,22.68,52.2,38.17
2.83,2.56,22.97,38.96,40.39
3.36,2.83,22.52,42.42,157.57
3.18,1001.91,22.31,50.43,35.94
2.97,1001.59,23.77,43.45,27.3
6999.18,2.39,22.48,38.52,30.61
2.68,2.39,29.22,37.33,25.46
2.75,2.83,22.96,38.84,25.61
2.8,2.44,29.57,38.22,134.72
3.28,2.39,28.71,38.54,34.9
3.33,2.44,47.85,72.35,25.03
3.83,1002.25,29.17,55.73,32.01
2.78,2.49,22.37,42.23,1096.9
2.98,2.55,31.44,38.61,32.39
2.81,2.53,22.67,38.79,27.94
2.83,2.35,22.52,1041.04,35.37
2.75,2999.89,32.21,34.36,24.94
3.65,3.02,22.24,38.63,35.25
3.5,2.38,22.33,38.7,35.29
3.25,2.4,31.8,38.23,31.11
2.77,2.39,32.69,39.4,24.88
1001.96,2.47,22.82,40.12,25.29
3.38,,184.5,38.71,36.68
3.05,,23.16,39.03,39.0
,,29.21,48.96,27.15
,,22.81,39.1,1057.74
