P-521,p521_mlkem1024,mlkem1024
227.47,256.84,214.88
328.12,254.76,215.6
167.2,253.3,215.24
176.38,250.98,214.83
176.79,252.77,215.15
178.22,232.08,217.49
178.22,332.96,215.34
176.7,234.28,214.58
177.31,255.49,215.09
248.24,1243.24,214.96
243.93,247.98,214.66
166.8,252.38,1232.86
180.55,255.02,216.35
177.27,250.1,215.62
178.06,248.46,215.03
176.47,250.94,214.61
177.75,253.87,214.75
176.22,257.82,216.06
178.62,253.35,215.09
178.37,255.45,215.04
178.07,522.84,215.57
178.39,233.11,214.37
161.29,253.68,214.86
155.75,252.02,214.76
176.49,324.31,215.45
239.17,232.52,215.29
162.1,257.28,1240.9
177.71,252.69,1363.88
176.78,252.44,214.44
176.52,326.57,215.4
1391.82,231.04,214.16
175.61,256.6,214.74
176.13,1380.76,214.38
180.41,247.41,214.74
176.86,240.58,1230.09
168.47,252.16,214.56
177.75,252.04,216.06
180.45,259.23,215.46
176.36,251.95,214.41
180.61,251.98,216.03
170.61,325.73,215.29
176.24,232.87,214.36
181.26,255.92,1792.39
176.76,256.07,214.25
180.67,253.42,214.77
177.63,256.99,214.62
176.53,251.61,214.82
181.13,252.22,214.07
168.81,254.98,214.65
160.34,249.98,214.97
181.6,232.89,215.03
180.52,252.84,214.0
181.94,258.87,213.02
177.07,251.89,285.49
177.08,258.51,214.55
180.87,247.11,215.28
179.08,319.88,214.92
177.99,249.96,286.37
176.42,226.56,215.04
180.94,322.26,215.14
180.93,236.42,215.95
178.1,504.82,215.11
179.1,527.33,214.98
239.48,231.17,216.23
176.34,254.91,215.22
240.19,249.61,286.15
177.01,250.36,215.31
176.51,256.74,214.49
179.48,233.29,215.33
256.4,274.67,215.71
237.86,255.4,214.3
178.55,256.41,215.05
181.48,269.5,214.97
180.28,250.06,215.75
178.07,253.95,215.67
176.49,255.84,283.93
244.06,252.44,217.24
177.28,250.81,214.1
176.66,326.37,215.08
181.24,251.03,214.66
177.72,261.48,214.77
177.81,254.75,214.98
180.96,257.29,214.52
181.16,253.79,215.16
224.75,256.99,215.12
177.03,532.28,214.75
180.58,250.71,215.3
176.5,251.79,214.98
176.56,245.25,214.65
181.48,252.58,215.32
179.58,255.49,214.41
175.62,254.49,214.7
177.36,252.37,215.16
176.93,463.31,215.13
176.4,233.14,285.94
182.03,251.12,214.97
176.41,251.93,215.14
237.86,256.9,217.79
178.5,253.01,215.34
181.18,248.52,214.46
176.38,321.34,214.99
176.06,252.38,214.63
177.97,251.37,216.4
185.52,258.15,488.16
183.44,252.37,215.18
178.2,260.09,215.13
177.74,249.34,215.04
176.57,318.39,214.89
181.94,233.63,214.98
176.99,244.56,214.38
181.97,252.4,285.79
181.72,260.0,214.33
244.81,253.14,215.18
1384.56,255.96,213.32
173.09,230.55,215.19
174.82,249.88,215.84
175.58,253.43,215.34
177.17,251.72,215.41
177.08,224.92,214.45
174.14,261.62,214.33
177.87,252.24,215.01
179.59,252.43,216.5
155.57,272.05,286.59
180.06,1391.17,215.35
177.65,247.91,286.76
1406.21,248.12,215.3
173.18,232.4,214.7
178.93,248.2,217.11
176.54,255.72,214.66
177.58,254.16,214.86
173.25,256.85,214.63
175.37,248.74,213.81
164.62,249.2,214.86
180.47,248.25,215.26
175.45,253.64,215.26
176.53,252.68,215.53
178.41,257.26,214.9
178.13,232.68,214.43
182.33,260.45,214.65
176.53,252.19,215.41
176.66,251.59,286.08
181.22,256.25,285.19
182.29,251.21,214.5
249.18,250.42,215.05
237.58,1392.18,215.23
176.91,248.73,214.53
182.05,247.72,218.41
183.5,231.28,215.37
329.94,248.37,215.78
165.35,1389.4,214.53
178.35,255.15,213.2
180.84,256.52,214.79
328.25,241.31,216.16
159.42,249.1,214.56
179.53,248.12,214.25
178.03,257.23,285.64
176.37,245.4,214.75
180.13,258.69,214.59
178.5,523.81,215.57
178.56,248.88,286.59
179.1,230.88,285.08
179.91,260.61,214.62
178.06,253.22,214.74
177.81,251.44,213.89
176.48,252.73,215.36
180.26,251.91,214.69
223.35,255.26,216.6
181.53,252.62,215.01
176.75,254.95,214.43
180.59,257.37,217.57
162.43,251.43,215.08
180.69,323.69,214.53
171.14,256.53,215.59
177.58,253.09,491.94
181.11,254.79,213.79
178.48,252.71,215.45
176.72,251.48,215.12
176.48,253.03,1451.48
241.49,260.51,213.77
179.52,251.86,214.61
178.54,323.85,214.7
178.91,251.57,214.49
177.01,255.23,214.68
176.65,251.36,286.85
171.37,261.02,214.55
163.45,253.16,214.3
176.16,243.59,214.66
151.69,258.35,214.7
177.46,256.48,215.55
154.5,253.67,214.84
158.25,256.55,215.37
181.87,253.52,216.24
181.38,268.39,214.81
176.82,330.61,215.35
176.29,321.53,215.24
178.47,249.8,214.51
182.43,255.6,286.96
178.16,329.05,214.77
179.21,258.96,214.82
183.49,258.57,215.95
177.33,257.74,286.04
182.55,271.37,215.95
179.94,1391.29,215.1
1375.49,249.04,214.95
173.0,249.08,215.45
172.21,249.91,214.99
249.22,248.06,215.18
161.51,275.01,217.82
183.65,249.47,215.04
179.53,248.65,214.96
180.55,236.14,215.34
175.85,249.37,215.49
175.21,233.14,215.46
181.31,233.29,214.96
1377.28,530.65,214.37
173.64,233.81,215.76
177.99,250.41,214.62
178.04,252.44,215.21
173.53,252.53,215.22
174.62,228.48,215.37
174.39,235.39,215.22
325.62,252.51,214.81
179.62,260.27,284.89
176.71,252.38,214.26
176.02,251.56,214.99
181.88,250.72,215.07
239.14,253.6,214.23
176.82,1401.33,215.76
239.11,319.44,214.95
157.12,249.02,215.13
176.54,259.61,214.89
179.37,321.56,215.5
176.74,336.32,215.19
159.99,231.53,286.31
176.11,248.76,214.71
177.03,247.83,490.91
182.56,248.53,214.94
183.33,248.71,217.68
160.19,1255.14,216.34
327.09,246.88,215.72
162.63,251.25,217.13
180.71,251.83,214.91
180.46,252.82,214.94
178.25,251.8,216.55
227.39,257.3,214.83
181.75,256.98,214.57
180.42,260.37,215.54
177.1,252.08,213.37
177.38,256.33,215.73
182.27,251.78,284.83
176.83,256.77,214.6
180.8,254.15,214.39
182.66,257.64,215.66
242.34,251.9,214.67
159.4,250.45,215.62
180.01,251.49,214.57
332.3,254.8,215.43
176.95,273.75,215.0
177.21,252.99,214.75
177.15,255.25,1234.12
176.71,524.97,214.86
182.98,251.3,215.03
176.4,248.51,214.74
164.49,251.43,214.66
180.87,251.87,215.17
177.7,232.86,214.81
177.08,257.18,214.39
178.29,251.08,493.57
176.37,238.84,215.32
176.61,255.37,214.7
181.2,255.82,215.91
178.05,252.78,215.03
178.09,254.67,214.51
235.12,258.01,215.09
179.16,253.21,215.05
178.62,233.16,215.48
248.0,230.61,358.12
179.23,259.45,215.48
179.16,231.56,214.64
152.15,255.91,217.27
163.2,259.68,214.29
168.75,251.4,215.52
175.91,251.36,214.53
177.88,232.18,214.5
511.58,255.12,215.13
165.37,251.35,214.84
177.0,329.01,214.35
177.48,310.95,214.84
177.54,249.77,214.19
1379.33,251.01,215.07
173.39,271.97,214.58
177.34,259.43,214.65
178.22,510.3,215.69
180.41,251.66,214.31
179.2,325.23,215.38
174.3,253.57,215.85
1198.51,255.64,215.74
325.36,251.29,214.61
169.47,250.23,215.5
173.3,253.12,215.31
178.76,259.84,215.11
169.77,250.71,214.92
173.28,252.26,214.83
243.52,252.17,216.76
156.97,230.87,216.08
179.09,229.72,215.15
176.42,231.83,285.01
175.49,260.71,214.92
177.87,251.97,212.95
173.41,255.13,287.49
176.52,252.55,215.45
180.9,255.66,215.19
179.71,233.78,214.4
177.12,255.6,215.01
176.83,252.39,215.9
1394.38,235.88,214.56
173.72,252.76,214.89
517.97,256.76,216.24
158.98,255.05,214.75
239.74,253.1,214.91
178.9,252.56,215.59
173.12,251.79,214.73
176.12,254.78,285.87
177.79,256.09,213.9
176.98,252.82,215.29
177.15,253.86,214.22
177.96,255.45,214.68
176.39,251.94,214.88
155.86,251.44,216.0
172.08,514.6,216.0
176.64,250.75,215.94
176.38,250.06,214.71
179.93,234.94,214.76
176.38,257.69,214.91
176.67,327.36,215.2
176.56,251.7,214.97
241.7,251.37,214.94
181.67,250.12,214.96
180.47,528.48,284.8
159.16,231.93,489.77
177.62,256.42,214.16
177.53,252.19,215.04
177.6,252.05,214.66
178.38,248.16,214.66
176.23,249.28,286.09
177.53,257.88,286.15
179.92,252.08,214.87
181.82,251.77,214.48
1376.17,253.8,215.83
174.79,257.71,215.18
179.88,251.78,216.84
175.95,250.02,285.37
