P-521,p521_mlkem1024,mlkem1024
826.58,844.49,2268.53
826.41,833.36,817.04
827.79,847.53,820.16
825.81,854.75,815.22
827.06,850.76,824.96
826.69,870.79,817.31
826.52,832.16,816.74
826.34,835.44,814.51
825.6,834.08,817.57
840.2,830.76,815.45
824.53,851.14,817.58
827.87,833.0,817.2
827.46,834.93,816.79
840.44,847.5,817.62
827.1,833.59,2260.61
838.45,871.78,827.45
845.07,852.8,815.61
828.0,835.09,817.03
825.31,851.2,816.89
827.19,877.63,1826.18
826.35,837.11,819.93
1883.29,855.23,817.72
826.55,855.98,824.25
838.05,882.75,812.35
826.99,833.78,823.59
827.44,874.52,817.41
827.43,848.91,816.99
826.3,858.83,817.35
839.41,851.89,817.23
839.63,879.88,817.28
839.45,849.52,816.67
827.03,844.88,816.77
826.65,1879.58,824.03
838.95,854.42,824.57
836.92,855.3,818.73
836.41,873.51,824.04
837.41,880.98,824.61
842.47,853.0,2267.53
858.97,857.42,820.43
842.55,854.55,826.46
851.96,853.93,822.11
830.45,1877.18,825.56
831.14,855.14,822.45
857.16,844.05,817.71
850.43,845.98,817.33
837.96,836.47,824.56
830.93,827.99,2884.76
862.78,853.59,819.71
863.07,834.4,820.24
1880.85,849.53,815.67
1863.59,853.82,829.8
826.72,877.8,822.47
844.68,854.07,817.84
843.49,860.86,809.28
1849.66,838.65,809.54
861.25,834.66,830.67
843.86,2305.61,821.73
824.19,858.25,2263.02
838.59,877.18,825.31
819.48,861.03,826.89
819.53,837.77,826.55
819.98,853.49,824.91
845.27,832.94,812.88
819.8,852.06,821.2
821.37,852.14,828.89
820.96,874.64,818.59
820.24,2283.04,820.14
1887.28,847.7,827.84
850.43,835.03,817.63
830.55,831.81,817.24
840.27,856.07,820.11
843.22,832.49,820.04
863.72,855.82,823.81
863.9,875.69,823.63
866.05,850.97,816.8
857.52,874.32,2075.61
848.35,875.67,825.73
859.87,878.3,817.67
859.67,862.32,817.33
842.19,850.47,816.78
828.71,851.59,816.98
842.62,878.57,815.65
828.46,879.67,828.17
841.29,871.21,2245.83
845.51,860.88,816.48
842.3,873.59,825.26
854.28,884.25,817.33
854.81,877.88,824.64
858.44,834.0,2077.16
844.08,856.34,813.74
823.26,873.62,814.18
827.34,838.6,811.62
839.91,852.75,817.62
839.71,856.61,815.27
826.03,836.78,815.84
828.03,851.5,816.71
840.21,868.52,824.54
824.88,874.89,817.25
839.43,851.51,817.14
827.65,834.33,816.53
827.16,2284.44,817.21
827.47,857.74,817.75
836.1,847.87,815.74
3091.0,855.89,812.48
824.6,877.55,814.03
