P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
21.14,7.89,18.42,8.45,4.8
22.31,7.53,19.2,8.07,4.53
22.66,8.14,20.28,8.52,4.97
23.02,8.53,17.41,9.69,4.3
20.26,7.43,26.67,8.01,5.49
20.87,7.55,21.99,8.59,4.55
21.27,7.73,20.45,8.81,4.8
22.01,8.78,26.28,8.12,4.79
18.75,6.47,26.48,8.74,5.18
19.53,4.03,29.94,8.03,5.58
19.76,3.45,38.3,8.24,4.82
18.86,3.04,40.46,8.09,4.79
19.05,3.95,36.79,8.57,2.92
18.84,4.23,39.92,8.86,2.56
18.88,3.39,36.61,8.84,2.77
19.89,3.72,37.06,8.16,3.46
18.79,4.1,36.94,8.97,2.69
17.39,5.87,40.16,8.46,2.56
19.06,7.37,39.99,8.69,3.25
18.7,7.96,37.99,9.17,4.02
17.5,7.78,42.0,8.18,3.15
16.79,8.41,37.64,9.26,3.88
17.29,7.4,38.0,9.07,3.71
18.48,7.32,33.58,8.99,3.05
17.09,8.62,33.66,8.66,3.9
18.26,7.64,33.67,8.86,3.04
18.23,7.47,24.09,8.73,3.38
16.83,8.64,19.57,8.92,4.06
19.03,7.42,21.52,8.81,2.96
16.83,7.89,22.27,8.55,5.01
17.65,7.36,22.19,8.92,4.9
17.23,7.62,26.85,8.85,4.82
18.65,7.32,36.67,8.66,4.9
17.59,8.05,37.57,8.21,5.11
19.16,7.44,38.41,8.13,5.75
17.75,8.62,37.0,8.62,5.2
18.37,7.76,36.94,8.04,5.0
19.0,7.69,39.37,8.76,4.93
19.44,8.45,37.46,8.89,6.64
21.14,9.15,36.89,8.95,5.04
21.29,7.32,38.29,8.79,5.22
27.89,8.51,37.7,8.37,4.99
29.07,8.68,36.53,8.57,4.92
25.35,7.36,40.11,9.02,4.78
22.68,8.03,39.88,9.18,5.81
21.63,8.11,40.22,8.07,5.48
26.94,10.37,38.3,8.66,4.27
25.49,7.28,40.38,8.69,4.92
22.64,8.15,33.46,9.34,4.92
22.66,7.63,26.47,8.79,4.79
20.54,8.0,29.8,8.58,5.16
21.3,7.9,28.41,8.89,5.62
20.8,7.33,39.89,8.87,5.51
24.79,7.46,34.08,8.67,3.75
23.07,8.1,34.77,8.59,2.67
21.3,7.58,33.59,8.8,2.94
22.0,7.53,35.11,8.71,2.49
20.36,8.13,36.65,8.81,3.25
22.34,7.39,36.32,8.04,4.65
17.15,7.63,35.78,8.6,4.88
17.0,9.01,34.31,8.92,4.92
19.41,6.53,35.28,8.8,4.92
18.29,7.51,35.21,8.78,5.5
19.35,7.39,37.83,8.24,5.39
21.25,7.85,37.74,8.09,5.68
21.82,8.27,37.07,8.47,4.71
20.74,7.64,37.64,8.7,4.29
20.73,7.54,38.94,8.71,6.01
19.54,7.6,39.36,8.93,5.32
19.58,7.48,42.92,8.14,5.32
19.64,7.75,41.51,9.15,4.8
19.53,7.79,39.93,8.08,4.68
17.56,7.36,38.54,8.28,4.74
19.16,7.99,38.66,8.82,5.97
19.05,7.4,32.77,8.19,5.54
18.33,7.53,18.42,8.48,4.91
17.79,7.36,23.79,8.02,7.45
19.16,8.27,25.84,8.71,4.85
19.9,7.54,26.08,8.88,5.58
20.35,7.64,26.37,8.24,5.03
19.9,8.95,37.63,8.68,4.76
