protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
quic,single,mldsa65,x448_mlkem768,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,277.695,194.466,264.505,291.581,bootstrap_blocs,260.65,294.741,256.785,260.102,723.762,254.75,2407.57
quic,single,mldsa65,x448,classique,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,290.149,301.957,261.287,319.012,bootstrap_blocs,263.682,316.617,254.425,258.061,748.57,252.84,3254.61
quic,single,mldsa87,P-521,classique,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,291.904,304.944,272.926,310.881,bootstrap_blocs,265.174,318.633,255.805,259.583,750.947,254.1,3398.17
quic,single,mldsa87,hqc256,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,738.67,145.374,716.368,760.972,bootstrap_blocs,725.927,751.412,711.53,876.441,1590.505,622.89,1781.64
quic,single,mldsa87,mlkem1024,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,281.437,228.613,268.755,294.118,bootstrap_blocs,261.398,301.475,253.31,254.721,737.83,252.28,2504.95
quic,single,mldsa87,p521_hqc256,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,745.61,105.899,722.938,768.281,bootstrap_blocs,736.327,754.892,727.745,879.262,1168.345,630.62,1961.46
quic,single,mldsa87,p521_mlkem1024,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,304.758,297.874,277.475,326.154,bootstrap_blocs,278.648,330.868,266.185,279.917,2509.965,261.09,4002.02
quic,single,secp384r1,P-384,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,145.228,109.458,135.963,154.67,bootstrap_blocs,135.633,154.822,132.4,137.232,1130.352,130.18,1133.98
quic,single,secp384r1,hqc192,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,208.99,153.993,195.15,224.847,bootstrap_blocs,195.492,222.488,189.87,238.97,1380.419,170.04,1838.32
quic,single,secp384r1,mlkem768,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,142.214,109.444,130.306,154.786,bootstrap_blocs,132.621,151.807,129.395,131.39,1127.787,128.09,1129.79
quic,single,secp384r1,p384_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,207.773,120.258,193.057,222.488,bootstrap_blocs,197.232,218.314,202.11,217.78,347.517,178.99,1392.19
quic,single,secp384r1,p384_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,154.835,125.451,142.274,173.871,bootstrap_blocs,143.839,165.831,142.925,155.786,274.703,137.1,1545.73
quic,single,secp384r1,x448_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,205.843,142.024,195.852,223.276,bootstrap_blocs,193.394,218.292,193.86,218.644,1381.862,172.6,1396.68
quic,single,secp384r1,x448_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,170.819,223.426,154.322,186.306,bootstrap_blocs,151.235,190.403,133.69,139.582,1534.79,130.72,1539.41
quic,single,secp384r1,x448,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,151.091,140.42,147.116,155.066,bootstrap_blocs,138.782,163.399,130.43,132.781,1130.08,128.79,1132.76
quic,single,secp521r1,P-521,classique,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,141.037,92.826,139.718,142.357,bootstrap_blocs,132.901,149.174,132.21,137.001,257.961,130.06,1272.82
quic,single,secp521r1,hqc256,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,715.057,96.039,700.905,729.21,bootstrap_blocs,706.639,723.475,706.71,797.57,1314.761,624.26,1355.2
quic,single,secp521r1,mlkem1024,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,156.159,186.614,140.425,169.463,bootstrap_blocs,139.802,172.517,129.77,133.84,1529.773,128.27,1531.98
quic,single,secp521r1,p521_hqc256,hybride,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,714.956,72.166,696.487,733.425,bootstrap_blocs,708.63,721.282,718.375,744.774,927.269,631.83,1346.55
quic,single,secp521r1,p521_mlkem1024,hybride,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,171.629,200.948,162.359,182.817,bootstrap_blocs,154.015,189.243,142.39,153.485,1540.551,137.0,1853.47
