P-521,p521_mlkem1024,mlkem1024
804.32,811.23,803.74
3964.74,817.24,803.24
804.59,811.19,803.23
804.67,811.29,803.6
804.74,811.13,803.58
804.46,4042.65,803.14
804.68,816.74,803.21
804.41,811.59,803.22
804.43,818.56,803.07
805.53,811.2,803.05
804.37,818.49,803.06
804.5,818.67,803.75
4254.64,811.13,803.52
804.51,811.17,803.3
805.63,816.64,803.81
804.52,811.2,803.21
804.5,811.31,804.0
804.74,812.25,803.38
804.28,811.27,803.17
804.49,2242.24,2232.04
7806.53,811.4,804.1
804.49,811.92,804.06
804.45,811.73,804.28
804.72,811.43,803.22
805.29,2241.98,803.18
3516.33,4043.76,803.4
3806.33,811.55,803.18
807.21,811.4,4035.02
804.35,812.19,803.43
3805.92,811.24,803.28
804.44,811.48,4034.96
804.15,811.64,803.37
804.77,811.16,803.89
804.37,811.28,803.39
804.55,811.32,803.4
804.28,812.31,803.41
804.44,813.12,4035.13
804.24,818.51,4485.43
804.39,4492.03,803.63
804.34,4242.41,2940.29
804.32,818.97,2232.12
804.56,812.18,803.12
804.46,2242.04,803.18
804.2,811.52,803.25
804.15,818.76,803.35
805.5,811.42,803.25
804.51,811.34,803.12
804.32,811.77,4035.18
4231.82,811.56,803.68
805.84,811.6,803.78
804.67,812.1,803.71
804.43,811.53,803.3
804.27,811.4,803.45
804.38,817.4,803.75
804.32,811.64,803.19
805.39,811.47,2636.67
804.38,813.29,803.22
4256.44,2242.55,803.82
805.5,811.33,803.45
805.45,811.57,803.09
804.16,811.84,803.19
2235.54,811.33,803.37
804.22,811.75,803.15
3805.57,811.81,803.23
2235.45,2243.0,803.9
804.53,811.42,803.64
804.34,811.24,2232.06
3806.01,819.68,803.24
804.11,2247.63,803.09
804.4,817.94,4035.91
804.39,815.49,4035.57
804.45,818.0,803.25
804.35,824.07,803.23
2235.17,817.15,803.32
805.52,824.03,803.04
805.47,817.59,803.4
804.21,815.56,2232.34
804.61,824.53,803.36
4232.22,816.72,803.44
804.46,816.08,803.17
804.35,815.83,2232.07
804.36,816.11,804.0
804.19,815.9,4483.78
3044.16,815.76,803.02
804.43,815.85,803.88
804.44,815.88,803.24
4255.74,2247.51,802.94
804.44,816.0,803.12
3805.67,823.5,803.18
2233.04,816.12,803.19
805.4,815.68,802.97
805.56,820.17,803.34
2234.07,2247.54,803.07
804.24,815.68,803.02
804.25,4697.74,803.28
804.51,815.46,4035.29
805.97,815.86,803.39
804.37,823.23,803.31
806.3,6151.49,803.51
804.15,2661.1,803.43
804.35,816.34,2231.96
806.53,816.28,803.3
804.31,815.97,803.47
804.24,815.67,803.0
804.29,816.96,803.64
804.2,818.72,804.06
2232.99,816.99,804.0
804.46,4051.97,803.03
804.47,815.82,2232.21
2233.16,816.24,803.2
804.47,815.67,803.01
3805.58,818.2,803.57
806.29,4448.01,803.15
804.43,816.0,803.84
804.39,815.78,803.82
804.28,816.47,803.1
804.22,815.82,803.61
804.16,825.93,803.26
804.29,823.86,803.31
804.22,824.64,803.15
805.48,818.63,803.44
3806.01,816.66,803.25
804.35,816.46,2232.23
804.32,816.23,803.28
804.2,823.14,4034.79
805.44,2249.36,803.19
804.25,816.16,803.01
