P-521,p521_mlkem1024,mlkem1024
145.2,151.01,142.25
145.54,150.92,142.19
144.91,151.07,142.31
144.26,151.16,2283.66
144.07,150.99,142.43
144.09,151.08,142.43
144.03,152.31,142.7
144.11,150.81,142.52
144.18,150.9,142.74
144.12,150.86,142.21
144.41,151.48,1149.02
145.2,150.98,142.17
144.25,150.93,142.28
144.21,151.03,142.67
144.25,151.16,142.23
144.16,150.99,2282.99
144.04,150.89,142.3
144.33,150.82,142.4
144.16,151.23,142.24
144.43,151.22,142.39
144.26,151.54,142.4
144.46,150.84,142.35
144.1,156.31,142.14
144.22,151.15,142.16
144.08,151.4,142.33
144.23,150.86,142.17
144.19,151.19,142.41
145.3,150.99,142.5
144.2,151.48,142.69
144.18,151.09,1148.76
144.2,151.12,142.62
144.43,150.97,142.55
144.44,151.44,142.53
145.53,151.07,142.78
144.27,151.41,142.81
146.32,150.97,415.43
144.23,151.03,142.31
145.39,150.94,142.28
144.3,151.21,2282.49
144.56,151.26,142.29
145.54,156.27,142.37
144.75,150.97,142.43
145.38,150.85,142.34
144.29,151.14,142.57
144.27,151.03,142.41
144.13,151.02,142.59
144.09,151.03,142.28
144.19,156.32,3400.28
144.03,151.08,142.62
145.63,151.42,142.55
145.41,151.21,142.57
145.38,150.97,142.4
144.14,150.77,142.22
144.31,156.34,142.23
144.5,151.19,142.55
144.54,151.14,142.53
144.42,152.01,142.36
418.71,150.99,142.34
144.2,151.05,142.42
144.46,151.01,142.73
144.28,151.01,142.35
144.18,154.45,142.45
418.01,151.0,142.27
144.27,150.94,142.72
144.29,150.96,415.5
144.71,150.84,142.22
144.27,150.96,142.38
418.48,151.25,142.31
144.5,150.84,142.43
145.39,150.99,142.69
145.4,158.07,2282.03
144.64,151.05,142.22
144.33,158.07,142.23
144.24,158.19,142.18
144.12,151.2,142.45
144.28,151.25,142.63
144.26,150.87,142.97
145.29,150.97,142.63
144.09,150.9,142.73
3146.27,156.54,142.35
144.31,151.05,142.35
143.99,425.88,142.39
144.26,151.08,142.49
144.26,151.04,142.36
143.99,156.46,142.65
144.35,151.1,142.16
144.76,151.29,142.16
145.28,151.04,142.31
418.35,151.63,142.24
144.19,151.02,142.41
145.47,151.32,142.24
144.41,151.23,142.28
144.28,151.06,142.51
144.04,151.17,142.87
144.21,151.37,142.65
144.42,151.22,489.42
145.39,156.57,142.32
144.07,151.01,142.66
144.24,151.18,142.26
144.21,151.27,142.35
144.39,156.78,142.28
144.32,150.91,142.19
144.36,426.1,142.19
144.12,150.93,142.32
144.46,150.98,142.26
144.07,426.13,142.15
144.28,151.05,142.81
144.1,156.35,142.19
144.33,151.05,142.38
145.33,151.7,142.34
144.2,154.07,142.83
145.34,151.13,142.18
144.18,151.43,142.34
144.28,150.92,2283.13
144.23,153.45,142.43
144.25,151.16,142.13
144.43,150.98,142.19
144.32,151.37,142.42
144.52,156.41,142.37
418.3,150.87,142.25
144.03,150.95,142.11
145.47,151.06,142.65
144.22,150.89,142.42
144.79,150.99,142.16
145.47,151.09,142.19
145.43,154.13,142.45
145.23,2289.38,142.2
144.17,151.05,142.6
144.71,150.91,142.25
144.2,156.53,142.21
144.18,151.05,142.42
144.25,151.32,142.33
144.25,151.48,142.23
144.39,151.21,142.36
144.55,156.42,142.48
144.38,156.49,142.23
145.26,150.97,142.2
144.27,426.11,142.35
144.38,156.47,142.34
144.41,151.1,142.45
145.31,156.54,142.61
145.48,151.16,142.26
144.27,151.01,142.24
145.32,151.01,142.38
144.87,151.3,142.45
144.32,151.06,142.22
144.07,156.37,142.31
144.19,151.26,142.58
144.23,151.13,142.95
144.4,150.99,142.62
144.45,151.74,142.21
144.66,150.9,142.67
144.28,151.04,142.37
144.35,151.09,142.55
144.3,150.91,142.2
144.46,156.36,142.17
144.18,151.23,142.74
144.03,151.1,142.47
144.26,151.75,142.26
144.51,152.16,142.19
144.08,151.0,142.45
145.31,151.24,142.73
3222.82,151.11,142.53
144.25,151.08,2283.52
144.21,150.95,142.44
144.2,151.09,142.65
144.16,151.56,142.61
144.37,151.21,142.19
144.24,151.27,142.42
144.38,151.17,142.53
144.49,151.2,142.81
144.3,156.35,142.52
144.43,150.9,143.29
144.39,2315.19,142.41
144.24,156.57,142.49
145.31,150.97,142.51
144.33,151.1,142.23
144.41,151.11,142.55
143.97,152.02,142.35
144.32,151.02,142.28
144.49,151.62,142.36
144.25,151.14,142.16
144.26,151.1,142.25
144.47,151.02,142.52
144.62,152.33,142.33
144.56,151.2,142.14
144.18,151.07,142.46
144.23,151.28,142.26
144.37,151.05,142.47
144.21,150.86,142.2
3145.3,151.26,142.4
144.03,151.23,142.29
145.42,151.14,142.86
144.42,153.32,142.13
145.22,151.11,142.45
145.28,151.12,142.76
144.37,151.43,142.39
144.25,150.87,142.46
144.32,151.1,142.37
144.18,150.91,142.15
144.24,151.01,142.32
145.7,156.24,142.32
144.14,151.2,142.22
144.47,156.43,142.59
144.19,151.31,142.17
144.08,151.14,142.25
144.24,151.8,142.31
144.06,2289.23,142.33
144.16,150.97,142.45
144.18,150.82,415.59
144.27,156.34,142.33
144.14,156.34,142.4
144.1,151.81,142.49
144.45,151.01,142.25
144.53,156.53,142.48
144.2,151.16,142.29
144.39,151.35,142.24
144.16,150.9,142.3
146.03,151.37,142.67
144.04,156.24,142.47
144.48,151.37,142.31
144.0,156.39,142.59
145.26,151.28,142.62
144.09,151.12,142.32
143.95,2289.3,142.51
144.04,151.2,142.42
144.42,151.52,142.24
144.08,156.56,142.15
144.0,150.98,142.27
145.24,150.86,415.18
144.38,433.39,142.55
144.36,150.86,142.24
144.2,151.34,142.22
144.29,151.41,142.37
145.43,156.36,142.19
144.27,151.3,142.3
144.36,151.86,142.58
144.28,151.37,142.35
144.26,150.91,142.48
144.36,156.46,142.59
144.16,151.01,142.3
144.18,151.2,142.27
144.39,150.88,142.61
144.34,151.12,142.37
144.38,151.12,142.4
418.06,151.2,142.37
144.33,151.62,142.82
144.34,151.26,142.3
144.38,156.39,142.11
144.36,151.23,142.41
144.15,151.13,142.31
144.5,152.91,142.56
145.36,150.93,142.25
144.28,151.07,2283.59
144.42,150.9,142.34
144.08,151.12,142.26
145.38,152.13,142.33
144.27,151.05,142.27
144.14,151.13,142.75
144.16,151.37,142.52
144.26,151.07,142.53
144.63,150.87,142.16
144.24,150.99,142.53
144.3,151.09,142.13
144.19,158.26,142.54
144.27,151.45,142.47
145.29,153.13,142.39
144.07,150.98,142.71
144.27,151.08,142.71
144.26,151.13,142.34
144.24,151.29,142.19
144.88,151.06,142.3
144.25,151.7,142.42
144.23,151.14,142.26
144.31,151.36,142.37
420.17,151.03,142.16
144.53,151.18,142.21
144.03,151.29,142.7
144.45,154.22,142.77
144.21,151.29,142.5
144.03,152.4,142.14
144.09,150.99,142.35
144.62,151.13,142.55
144.24,156.39,142.55
144.31,156.62,142.61
144.32,151.17,142.55
144.25,156.33,142.46
144.08,156.63,142.4
145.32,151.29,142.18
144.34,151.12,142.22
144.36,151.12,142.51
144.24,150.94,142.52
144.19,152.17,142.81
144.49,151.16,142.96
144.28,151.17,143.0
144.33,151.13,143.0
144.59,151.7,142.38
144.26,151.02,142.36
145.36,151.19,142.22
144.38,151.05,142.77
144.32,151.44,142.28
144.28,152.74,142.23
144.25,151.31,142.72
144.31,151.48,142.35
144.45,151.42,142.45
144.52,151.14,142.22
144.39,151.15,142.54
144.38,2291.89,142.59
144.16,151.21,142.71
144.23,151.14,142.7
144.4,151.18,142.57
144.19,151.27,142.35
144.18,157.94,142.65
144.28,153.26,142.64
144.56,151.13,142.32
3147.0,151.2,142.38
3145.99,156.32,142.21
144.48,156.33,415.16
144.16,151.33,142.38
144.19,151.26,142.23
145.26,150.86,142.51
144.24,150.96,142.2
144.3,150.97,142.25
144.31,150.99,142.44
144.21,152.51,142.35
144.32,151.31,142.1
144.24,155.01,142.5
144.32,151.03,142.34
144.13,150.85,142.43
144.26,156.33,142.53
144.15,152.93,142.51
144.19,156.45,142.34
144.09,153.03,142.24
144.06,150.96,142.27
144.12,150.83,142.45
144.28,151.49,142.26
144.18,150.93,142.5
144.23,154.66,142.99
145.48,150.91,142.69
144.33,151.13,142.85
144.44,151.0,142.39
144.35,151.29,142.36
143.97,151.22,142.37
144.24,156.7,142.5
144.04,156.52,142.35
418.05,151.09,142.56
144.23,150.91,142.41
144.48,150.98,415.52
144.36,151.11,142.35
144.65,152.23,142.41
144.39,150.89,142.37
