P-521,p521_mlkem1024,mlkem1024
405.27,418.53,403.31
407.23,418.57,403.29
405.11,412.37,403.41
405.15,412.36,404.76
405.16,412.36,403.42
405.27,412.1,404.87
405.12,3834.93,403.6
407.21,412.44,403.31
405.33,412.41,404.59
405.23,412.3,403.3
405.25,412.19,2630.38
405.27,412.07,403.38
405.26,412.33,403.4
405.18,418.54,403.47
405.34,412.39,403.36
408.17,414.09,403.29
405.32,412.47,403.28
405.24,418.39,403.43
1406.62,412.0,403.47
406.43,412.07,403.56
405.35,412.4,403.5
405.15,412.7,403.26
405.3,412.82,403.57
405.14,2637.43,403.31
405.09,412.15,403.49
405.18,412.09,403.54
405.11,412.14,403.38
407.13,414.04,403.37
407.21,418.41,403.39
405.18,412.26,403.38
405.11,412.1,2630.13
405.26,412.06,403.41
405.32,412.0,403.36
405.21,412.22,403.38
407.32,412.26,405.02
405.38,412.31,403.22
405.03,413.25,403.53
405.25,412.13,405.19
1405.22,412.98,403.58
405.33,412.42,405.1
405.23,412.32,403.37
405.19,412.24,404.97
405.44,412.31,405.14
407.85,412.24,403.46
407.29,412.65,403.49
1404.53,412.14,403.4
405.34,418.48,403.48
405.07,412.43,403.3
407.3,413.25,403.41
405.29,2637.44,403.41
405.21,412.05,403.48
407.3,412.14,403.45
405.23,412.46,403.28
405.3,412.2,403.44
