P-521,p521_mlkem1024,mlkem1024
24.0,29.73,7.95
19.32,23.84,7.97
16.14,23.1,7.96
16.81,23.8,8.17
16.11,238.05,8.24
17.85,27.16,8.27
16.16,28.44,7.77
18.03,25.7,7.86
17.62,24.32,9.23
16.7,23.55,8.47
20.52,23.52,9.11
17.43,24.36,9.12
20.69,23.7,8.04
16.8,23.3,7.93
16.61,24.27,8.32
16.36,26.87,8.37
16.12,24.33,8.09
1035.58,24.02,8.34
17.69,24.76,8.7
18.27,25.05,8.04
16.75,25.03,8.18
16.61,25.44,9.44
16.7,24.7,8.33
16.64,24.96,8.23
16.36,1054.89,8.48
16.06,25.84,8.53
15.96,25.55,8.01
1040.98,24.08,8.04
18.08,24.9,7.95
17.32,24.86,8.35
17.23,24.73,8.59
17.69,24.95,8.56
16.85,25.82,8.56
17.56,28.71,9.74
17.86,24.06,8.34
16.59,24.58,8.16
16.24,24.69,10.13
17.03,24.32,8.01
16.24,24.5,8.75
16.28,24.94,8.16
16.26,25.31,9.06
16.73,25.8,8.86
16.94,26.57,10.34
241.18,25.6,7.85
20.62,24.55,8.82
17.68,24.74,7.75
18.08,24.84,7.67
17.57,24.59,10.62
18.46,23.28,7.38
17.64,24.12,7.88
17.61,24.59,7.78
18.19,24.56,7.63
17.83,25.11,8.51
16.62,24.91,7.96
17.1,1059.73,8.48
1029.79,25.88,7.94
19.23,25.97,8.04
20.69,23.71,7.8
20.32,25.01,7.95
18.19,24.46,7.77
18.0,25.39,7.86
17.63,25.16,8.0
17.55,24.36,7.89
242.0,24.98,7.72
34.1,24.97,8.1
32.12,24.55,7.72
32.68,24.91,8.66
31.5,25.51,8.24
31.55,24.94,7.81
31.88,24.58,7.99
31.64,24.87,8.03
18.67,24.02,7.91
17.77,25.64,7.96
18.0,25.52,8.0
17.84,25.25,8.03
17.56,25.1,8.4
17.61,24.02,8.05
18.64,24.69,10.1
18.2,24.9,8.36
17.74,25.94,8.64
17.72,25.55,8.07
18.45,25.96,8.14
17.5,25.11,8.57
17.65,24.81,8.37
1068.68,24.78,8.77
1076.68,24.47,8.33
18.17,25.27,8.36
17.51,28.55,8.37
17.05,24.07,8.65
18.02,24.02,8.16
1034.09,24.47,8.65
18.6,24.65,8.34
17.63,24.33,7.96
17.21,24.16,8.06
1081.17,24.19,7.67
18.14,24.09,7.84
17.46,25.62,7.64
17.93,24.88,7.76
17.17,24.14,7.98
16.79,25.34,9.17
1058.22,24.7,9.02
18.57,24.36,8.3
19.1,25.52,8.49
18.95,24.37,9.53
19.43,1088.97,8.47
19.2,25.88,7.83
19.27,24.84,7.64
19.02,24.07,7.54
1067.76,24.36,7.56
18.39,25.75,7.75
18.57,24.95,7.4
18.78,24.66,7.79
19.69,28.63,7.98
19.02,24.61,8.0
18.48,25.0,9.15
18.68,25.13,8.29
18.26,24.64,10.85
241.8,23.81,7.67
18.57,23.38,7.67
18.73,23.7,7.66
19.42,25.48,8.08
19.41,1050.86,7.97
19.1,25.86,8.15
18.7,24.44,9.16
18.95,23.95,8.69
19.57,1040.86,9.18
20.87,25.82,8.45
18.68,25.45,7.97
1072.42,25.04,8.34
17.92,1035.37,8.66
18.33,26.1,7.75
17.73,25.42,8.0
18.25,1071.09,7.95
17.65,26.83,8.81
17.89,25.76,8.64
17.81,24.28,8.04
17.6,24.12,8.36
17.71,27.59,8.44
17.89,23.95,7.88
17.59,23.93,8.2
1247.37,24.27,8.39
19.3,24.32,9.36
20.28,24.69,8.43
20.46,23.39,7.9
1035.79,24.31,8.62
18.69,24.47,7.93
17.2,24.1,7.93
17.77,24.03,8.22
239.54,24.5,8.33
21.16,23.9,8.99
18.33,25.89,8.57
18.12,24.69,8.83
21.34,24.59,9.5
18.07,27.18,8.23
18.88,1073.35,8.33
19.04,25.44,8.31
17.83,24.52,7.92
16.94,24.8,12.12
17.07,26.0,7.78
17.84,26.06,7.67
17.0,25.59,7.67
17.94,24.73,7.78
17.62,23.9,7.56
17.52,25.23,7.85
16.7,25.75,7.94
16.63,25.2,7.79
17.96,25.01,7.75
18.09,25.39,7.77
17.01,1077.27,8.53
17.55,26.68,8.47
18.26,27.12,8.04
16.87,1091.02,8.36
17.35,24.59,8.24
18.19,26.22,8.35
17.94,23.11,8.63
16.91,24.84,8.29
16.67,24.33,8.67
17.0,28.56,8.93
17.76,24.38,8.66
17.84,23.99,9.28
17.57,26.45,8.17
18.67,23.95,8.08
17.38,24.52,8.31
17.22,24.15,1042.09
17.17,25.16,8.23
18.42,25.35,7.97
17.88,24.83,8.04
433.0,24.88,8.07
18.46,1090.27,229.4
18.0,26.32,23.74
1070.37,27.19,13.18
17.93,25.75,12.22
17.47,25.16,11.69
17.09,29.54,13.88
18.41,25.0,10.45
17.08,1053.78,9.34
17.43,1077.39,8.92
17.11,26.59,8.69
1085.16,26.03,8.33
17.99,25.74,8.22
238.07,23.38,8.16
18.7,23.32,8.15
18.49,24.32,7.92
17.24,23.88,226.69
17.0,23.85,19.17
16.76,24.39,8.53
19.03,26.65,8.6
16.62,24.2,8.6
16.55,24.14,8.1
16.53,23.86,8.41
17.62,24.6,8.28
17.0,25.55,8.13
17.2,25.24,8.43
17.37,25.52,8.37
17.14,25.49,8.24
17.96,26.22,7.97
18.05,25.73,8.52
18.47,25.1,8.4
17.03,25.19,8.01
16.43,25.21,7.91
16.62,24.68,9.01
16.38,25.29,8.19
17.57,25.43,7.97
240.61,25.26,8.71
18.74,25.76,8.22
19.05,28.39,8.61
18.85,25.01,9.18
18.89,25.7,8.74
240.66,24.72,8.62
19.2,24.79,8.95
23.08,23.88,8.31
18.76,23.95,8.49
18.74,23.36,1255.99
19.03,23.45,8.58
19.49,24.23,8.56
19.4,24.19,8.58
19.54,1033.35,8.46
19.12,25.2,1050.64
19.22,24.25,9.31
245.8,23.42,8.24
26.63,23.86,8.94
19.0,26.9,228.67
18.47,23.43,8.55
245.02,23.3,9.54
18.55,24.52,8.88
18.43,27.2,9.38
19.25,23.6,9.21
18.21,23.49,8.78
18.14,23.32,8.67
17.43,257.08,8.45
17.14,41.04,8.53
17.02,27.63,8.46
18.27,23.77,1044.14
17.68,24.64,9.18
17.95,26.6,9.38
19.31,23.8,9.34
18.87,24.75,8.19
18.34,24.63,8.17
18.6,23.98,8.23
17.41,24.0,8.83
16.69,24.58,8.66
16.99,23.7,8.74
17.96,25.17,9.49
17.61,24.69,9.15
16.09,24.25,230.18
17.01,24.05,9.72
17.78,24.03,8.53
17.65,24.15,8.8
17.06,24.49,8.54
17.85,27.3,8.22
18.35,24.83,8.23
18.37,24.61,8.87
18.92,24.13,1291.16
18.28,24.12,8.56
18.21,24.14,8.2
18.49,24.1,8.22
16.7,1043.59,8.15
17.72,25.72,8.41
17.7,25.87,230.66
18.49,1074.87,28.54
18.34,31.91,15.45
18.57,24.94,10.43
17.9,24.41,9.73
239.1,28.27,8.64
18.43,24.42,230.44
19.09,24.72,8.65
17.65,24.25,8.47
17.0,24.28,9.39
17.0,23.38,1024.6
16.14,23.58,1222.64
16.09,23.37,8.33
17.16,24.55,8.16
17.54,24.02,633.42
16.5,24.23,8.98
16.7,24.11,9.49
17.78,23.99,8.02
17.87,24.5,8.43
17.58,24.56,7.96
17.98,25.0,1058.59
17.68,25.33,8.56
16.65,23.66,8.49
17.38,23.38,8.85
17.04,1036.83,8.26
17.91,25.12,8.05
239.07,24.5,8.16
20.87,25.53,8.26
18.71,24.58,8.41
18.44,25.2,8.32
17.09,24.8,8.31
17.17,1064.01,8.17
17.53,26.03,8.45
1035.43,24.97,9.03
18.37,25.57,8.0
