P-521,hqc256,p521_hqc256
805.55,5404.12,1924.42
804.48,1925.7,2334.36
804.34,1920.1,2324.72
804.31,1915.61,2324.51
804.41,2315.8,1750.88
805.56,1945.0,1924.02
3805.61,2315.7,1945.38
804.49,1920.43,2324.81
805.36,2315.83,2325.45
804.37,1917.38,2776.29
805.52,1915.52,1924.4
804.35,1915.76,2325.05
805.29,2462.56,2324.32
3806.01,1915.69,5153.08
4253.53,1936.51,2343.56
804.37,1916.09,1924.07
805.4,1915.91,1923.05
804.59,1915.63,2776.07
805.28,1931.91,2324.84
805.4,1947.64,1924.54
805.37,1915.8,1924.82
805.87,2316.38,1924.04
2233.61,2677.61,2324.43
804.31,2315.64,2327.68
804.15,1915.71,1924.64
804.39,1731.58,1923.97
804.46,3684.19,1946.33
804.42,1915.83,2335.16
804.33,1915.5,1924.09
804.73,1915.5,2324.24
805.55,1915.44,5411.5
804.64,1914.39,2324.78
805.58,2334.34,2324.58
805.61,2319.37,1925.0
804.32,2676.26,1932.89
804.43,1915.83,2324.98
804.51,2316.85,1924.43
804.18,1916.36,1929.55
804.42,1915.67,3704.21
804.43,1915.83,1924.66
804.44,4982.3,3889.74
805.43,2316.9,1934.61
806.53,1915.12,2324.45
806.49,2462.71,2683.75
804.36,2316.1,1924.17
806.4,2316.04,1934.78
805.47,1935.63,2343.24
804.6,1915.55,1924.42
804.19,1915.7,2324.28
804.26,1915.46,2326.21
804.29,1915.11,1924.27
805.61,2315.78,1927.35
804.26,1917.14,1924.58
805.53,2318.56,1923.86
804.25,2315.88,2324.61
804.32,3543.03,1923.94
805.4,5405.61,1924.7
804.4,2315.62,2324.42
804.27,2316.06,2324.45
804.24,1916.04,3990.97
804.32,1915.64,1924.45
804.66,2316.05,1926.0
804.19,1922.51,2346.44
804.28,1915.58,1924.37
804.22,1915.82,1924.37
804.18,1916.03,1926.06
804.33,2677.15,2324.53
805.46,1915.35,2335.42
804.36,1915.65,5668.89
804.23,1919.33,1935.08
804.33,1925.98,2330.06
804.25,2315.85,2334.7
804.36,1731.37,2324.81
3805.67,3359.36,1935.18
806.08,1915.68,1924.17
806.4,2315.92,1924.48
804.27,2316.4,2324.39
804.25,1915.78,1924.59
804.5,1922.65,1924.92
804.47,1915.65,1924.55
804.32,1915.31,1924.3
804.34,1915.82,1925.54
804.5,1732.04,1924.44
804.41,4217.27,1924.26
805.64,1916.32,1924.25
804.42,2315.78,2325.16
804.73,1915.71,2683.8
804.56,4765.47,1924.71
804.24,1915.59,2324.5
804.28,1915.92,1924.43
804.32,1934.19,1924.41
804.29,2338.45,1924.81
804.45,1915.56,1924.11
805.62,1915.62,1923.82
804.16,1915.88,3999.23
804.32,1915.78,1945.88
804.37,1915.96,1923.98
805.32,2322.47,1924.85
2235.27,1924.01,1924.23
804.33,1915.87,1924.96
804.31,2315.67,1923.85
805.72,1915.32,3083.82
804.36,1915.8,1946.1
3805.47,1915.99,1924.93
805.5,1915.74,2682.79
804.3,1916.06,1926.08
804.52,2462.35,2324.48
805.57,1944.61,2682.94
804.29,3684.96,1935.89
804.55,2316.61,1931.67
804.31,1915.8,2325.07
804.47,1915.34,2326.05
4255.28,3085.25,3129.67
2233.13,2334.36,1924.51
804.48,1915.94,1924.43
804.14,1928.53,2326.19
804.63,1915.5,2324.32
804.25,2677.01,2324.87
805.6,1916.12,1945.49
804.45,1915.03,2684.36
2233.16,1915.73,1949.03
805.58,1915.64,1925.4
805.35,1915.86,1923.97
804.65,2315.99,1924.26
804.29,1919.57,1924.16
804.33,4139.3,2324.34
804.11,1916.24,1946.16
804.43,1915.86,2348.66
804.3,2323.79,1752.33
804.6,1915.65,2326.85
804.51,2316.05,1944.4
804.36,1915.57,1924.47
804.21,1917.91,2325.12
804.44,1915.6,1931.95
804.18,1915.56,1924.53
804.47,1915.69,3693.9
2233.07,1938.8,1924.38
805.63,1926.01,1924.2
805.39,1915.82,1924.3
804.54,1915.34,1924.51
804.2,1915.86,1923.72
2235.07,5407.81,1946.25
804.71,2316.02,1924.21
3045.24,1919.64,2325.52
804.23,2317.85,1924.92
804.46,1915.72,1924.05
2233.68,1916.19,4411.82
3806.16,1915.83,1934.91
805.43,5859.6,4235.34
7805.88,1915.62,1924.38
804.53,1915.69,2691.05
2233.17,1915.95,2324.83
805.56,2316.2,1924.8
805.31,1923.1,2324.74
805.55,2316.48,1924.29
805.4,2316.18,1924.11
2235.47,1915.63,1924.43
804.23,1915.79,2324.92
804.53,1731.26,2324.86
3805.22,1915.73,2324.74
804.46,1915.85,1924.65
804.41,1915.93,1924.52
804.6,1915.86,1924.04
804.39,1915.64,1924.63
804.34,3684.63,1936.04
804.39,2318.1,1924.84
805.36,1915.54,2347.11
804.51,1916.16,1924.46
804.27,1923.76,1924.47
804.46,2315.87,1935.45
804.16,1915.32,2324.68
805.39,1915.81,2324.75
804.46,3125.24,1924.5
3805.91,2315.54,3129.69
804.33,1923.83,1924.4
804.47,2469.96,1924.15
804.36,1915.98,2324.49
804.52,1926.16,5044.99
804.29,1915.57,1924.82
804.72,1915.99,1925.97
804.22,1915.88,1931.88
804.42,1916.2,3093.5
804.5,1915.88,1935.21
804.2,1923.94,2325.1
805.59,1915.29,1924.49
804.42,1934.2,2765.66
805.63,1915.61,1924.77
804.41,1915.78,2325.27
804.53,1731.1,3549.0
804.45,2317.8,1740.05
804.66,2316.16,1926.66
804.55,1915.4,1924.2
804.39,1917.83,1925.05
804.35,1915.61,1924.44
804.47,2316.11,2324.86
804.37,1916.73,1924.41
804.41,6035.6,1924.3
804.23,1916.58,2324.89
804.24,1916.08,1945.76
804.25,1916.2,1945.93
804.35,1915.53,1924.34
804.24,5405.01,1741.24
804.65,1915.86,1924.18
804.37,2676.8,2329.48
805.55,2315.72,1924.38
804.59,1915.73,2324.45
804.36,1915.52,1952.08
804.22,2315.2,1949.52
805.52,1915.77,1926.83
3805.86,1915.87,1946.07
805.43,2316.34,1924.06
804.33,1917.87,2328.44
804.5,1930.51,1945.32
804.13,1919.23,3083.63
3805.91,1915.71,1925.14
804.29,1915.72,1925.9
804.43,1915.61,3696.99
805.3,2323.44,1925.05
804.45,1915.57,5413.68
804.64,1915.35,2335.18
804.45,2316.54,1944.25
804.27,1743.56,2325.99
806.57,1916.22,1924.46
4256.71,1731.31,2324.9
805.53,1731.88,1925.98
804.16,1914.68,3129.73
804.48,1930.71,2324.01
804.32,1915.53,1936.22
3805.72,1915.54,3129.99
804.46,2315.88,1935.6
805.51,2316.26,2324.44
804.4,2315.95,1924.23
804.85,1915.7,1924.29
804.35,1923.53,1926.13
804.53,2315.77,2325.26
3805.13,2316.34,1924.85
804.39,2315.97,1935.49
804.4,3119.16,1924.8
804.45,1918.54,2324.31
804.16,1916.28,2324.6
804.24,2318.04,1925.0
804.28,2317.97,3693.99
804.4,2315.88,2765.59
804.43,1917.92,1924.5
804.24,3685.05,2328.83
804.28,1917.62,1924.74
804.46,4136.73,1924.31
2233.14,2677.24,1929.2
2234.15,2677.01,2324.84
804.62,1916.02,1924.18
805.24,1731.69,3083.32
804.5,1731.66,2324.84
804.36,1915.93,1924.76
804.3,3078.08,1924.38
804.42,2316.16,1925.44
805.42,1915.88,2331.85
804.39,1941.68,1924.63
2235.07,1915.7,1924.06
804.45,2321.28,2325.88
804.42,1915.25,2324.72
804.44,1917.31,2337.94
804.11,2317.72,2324.84
804.5,2315.48,1924.32
806.4,1915.65,1924.47
804.52,1915.5,1739.98
806.41,1915.49,1739.77
804.29,2316.18,1924.71
804.65,3542.51,2324.25
2233.73,1915.74,1926.26
804.25,4206.72,1924.2
805.32,1915.69,5413.85
804.35,2316.27,2325.2
804.32,1923.68,2325.08
804.45,1915.91,2332.19
804.26,1915.35,1926.25
804.53,2316.41,4183.44
805.59,1917.5,1934.47
804.04,2320.28,1924.34
804.17,1915.84,2327.19
804.19,1918.04,2324.61
805.39,1917.1,2325.14
804.41,1915.99,1924.19
804.14,1915.88,1924.21
805.55,2315.91,1927.6
805.48,1934.41,1950.14
804.99,1917.08,1924.66
805.48,1915.73,1924.72
806.45,1936.24,1924.37
804.59,2316.23,3083.28
2232.68,1915.54,2324.81
804.14,1915.49,1924.12
804.95,2315.89,2324.49
804.25,1915.66,2347.07
804.44,1738.38,1934.83
804.21,2316.22,1925.06
805.39,2758.92,2325.24
804.24,1915.84,2324.96
804.39,2315.56,4690.94
805.37,2315.95,1924.4
804.4,2316.43,2325.64
804.26,1918.44,1924.9
804.59,1916.09,2324.97
804.55,2315.98,1924.36
804.46,2316.13,1925.41
805.31,1915.86,2326.7
804.53,1915.69,2325.2
804.33,1916.04,2325.09
805.32,1915.6,1925.6
805.53,1915.69,1925.05
804.26,2759.12,2324.48
804.29,2676.57,1924.44
804.27,1934.3,1924.33
805.44,2316.05,1924.44
804.32,3120.22,2327.14
804.4,1915.8,1924.07
804.36,1915.7,2352.21
804.56,1921.8,1924.02
804.25,1924.22,1924.74
806.52,1915.31,2324.77
804.39,2758.93,1924.32
804.41,1915.53,2325.51
804.25,2315.67,4462.07
804.68,3696.2,2683.38
804.43,2320.58,1924.56
804.15,1915.66,1924.67
804.27,1935.55,2327.33
804.55,1914.39,4273.69
805.48,2315.85,1925.17
804.39,1731.08,1935.66
3804.71,1934.13,2683.89
804.38,1915.6,1926.3
804.43,1915.41,1935.64
805.33,2315.43,1924.29
804.38,1915.43,1932.55
805.61,1919.12,1924.31
804.64,1915.69,1924.51
804.33,1915.63,1924.35
804.46,2316.06,1924.57
804.15,1915.66,2325.36
805.39,1915.9,1937.01
804.28,1915.45,2324.98
804.19,2315.82,1924.48
804.48,1915.67,1923.98
804.39,1917.76,2324.99
2235.31,1916.07,1924.11
804.68,2344.03,2324.82
804.26,2334.51,1956.82
805.49,1927.08,1924.09
804.38,2315.82,1940.52
804.3,1920.54,2324.69
804.37,2316.14,1937.39
805.52,1934.63,1943.15
804.38,2315.69,1935.62
804.58,1916.02,2325.09
804.39,1731.22,1948.23
804.35,2316.56,1926.37
804.38,1915.83,1924.47
804.42,1916.33,2324.96
805.53,1915.65,1928.53
805.57,2315.66,1924.44
3805.18,2315.88,2324.8
804.35,5404.97,1934.51
804.44,2334.23,1924.08
804.37,1917.38,1923.89
804.38,1915.68,1924.97
805.7,1915.82,1924.08
804.45,2315.82,1924.28
806.52,1916.04,1924.28
804.27,1915.62,3704.97
804.38,2316.48,1926.07
804.6,2315.99,2337.44
804.48,2315.8,2324.77
804.21,1915.69,1934.88
804.55,1915.6,3364.44
804.29,1915.88,2326.01
804.26,1939.43,1924.0
804.22,2316.21,2335.26
805.29,1915.47,3084.25
806.45,5669.62,2683.86
