P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
402.66,1401.55,415.91,422.66,417.32
402.25,401.94,415.85,422.62,417.25
402.03,401.84,415.92,2841.64,417.36
1401.7,401.87,415.95,423.87,424.56
402.18,401.88,422.46,436.26,417.33
402.31,401.83,420.41,433.41,417.25
402.06,401.93,422.35,423.4,417.27
402.39,402.02,420.48,438.64,2837.04
402.18,401.99,415.93,422.71,417.34
402.17,402.23,415.91,422.94,417.54
1402.03,401.84,415.96,422.81,417.31
402.18,402.38,415.83,422.62,418.07
1401.62,402.29,420.42,424.07,421.99
402.66,401.91,4037.62,422.57,417.37
402.15,401.89,415.86,422.61,429.01
